goals,yellowCards,redCards,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,successfulDribbles,successfulDribblesPercentage,tackles,assists,accuratePassesPercentage,totalDuelsWon,totalDuelsWonPercentage,minutesPlayed,wasFouled,fouls,dispossessed,appearances,saves,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,highClaims,successfulRunsOut,punches,runsOut,accurateFinalThirdPasses,bigChancesCreated,accuratePasses,keyPasses,accurateCrosses,accurateCrossesPercentage,accurateLongBalls,accurateLongBallsPercentage,interceptions,clearances,dribbledPast,bigChancesMissed,totalShots,shotsOnTarget,blockedShots,goalConversionPercentage,hitWoodwork,offsides,expectedGoals,errorLeadToGoal,errorLeadToShot,passToAssist,player,team,player id,team id,league
9,0,0,50,42.37,28,46.67,9,37.5,11,1,77.17,78,43.82,1564,30,23,28,28,0,0,0,13,2,0,0,0,0,86,2,196,18,0,0.0,8,72.73,4,10,6,9,47,21,9,19.15,1,3,8.58,0,0,0,Anastasios Douvikas,Como,894863,2704,Italy Serie A
2,3,0,16,50.0,18,69.23,1,100.0,9,0,91.34,34,58.62,906,6,13,1,14,0,0,0,7,3,0,0,0,0,60,0,496,2,0,0.0,29,61.7,10,47,3,1,11,5,2,18.18,0,0,1.91,1,2,0,Federico Gatti,Juventus,1128063,2687,Italy Serie A
1,3,0,56,51.38,39,50.65,4,57.14,38,0,91.43,95,51.08,1623,14,30,7,22,0,0,0,15,4,0,0,0,0,63,0,864,1,0,0.0,51,65.38,20,82,13,1,7,3,1,14.29,0,0,0.68,0,1,0,Isak Hien,Atalanta,1157713,2686,Italy Serie A
2,5,0,52,62.65,53,64.63,5,55.56,33,2,84.05,105,63.64,2025,18,19,2,23,0,0,0,30,4,0,0,0,0,81,1,938,5,0,0.0,67,39.88,34,171,8,2,14,4,6,14.29,0,0,1.11,0,1,0,Tarik Muharemović,Sassuolo,1118177,2793,Italy Serie A
0,2,0,60,45.8,8,36.36,10,40.0,33,2,72.5,68,44.44,1761,17,16,18,23,0,0,0,18,3,0,0,0,0,124,4,385,36,41,23.03,31,45.59,16,27,22,1,16,3,7,0.0,0,1,0.43,0,1,0,Emanuele Valeri,Parma,891346,2690,Italy Serie A
2,3,0,31,45.59,9,36.0,2,40.0,18,2,75.61,40,43.01,728,11,20,3,16,0,0,0,9,0,0,0,0,0,41,1,248,5,2,28.57,30,49.18,11,26,12,0,14,5,3,14.29,0,0,0.7,0,0,0,Luca Mazzitelli,Cagliari,369866,2719,Italy Serie A
0,4,0,34,57.63,41,73.21,1,20.0,25,1,87.76,75,65.22,1375,10,18,1,19,0,0,0,16,3,0,0,0,0,44,1,595,4,3,37.5,35,47.95,23,98,3,1,5,3,0,0.0,0,1,0.27,0,1,0,Ardian Ismajli,Torino,840414,2696,Italy Serie A
0,1,0,5,100.0,2,100.0,1,100.0,0,0,76.92,7,100.0,2070,5,0,0,23,46,23,22,18,4,17,7,3,7,9,0,410,0,0,0.0,81,39.9,0,7,0,0,0,0,0,0.0,0,0,,0,0,0,Michele Di Gregorio,Juventus,844609,2687,Italy Serie A
2,2,0,35,43.75,52,57.14,0,0.0,26,0,86.51,87,50.88,2250,9,40,2,25,0,0,0,28,5,0,0,0,0,56,0,975,1,0,0.0,57,42.22,22,168,9,1,12,5,3,16.67,0,1,1.06,1,2,0,Federico Baschirotto,Cremonese,786175,2761,Italy Serie A
1,1,0,44,48.89,17,68.0,14,42.42,25,2,80.46,61,53.04,1290,5,16,2,19,0,0,0,15,3,0,0,0,0,87,3,280,15,12,30.77,9,40.91,7,36,9,0,3,1,0,33.33,0,1,0.1,0,0,0,Alessandro Zanoli,Udinese,922928,2695,Italy Serie A
2,3,1,82,51.9,15,35.71,29,56.86,40,1,81.1,97,48.5,2063,13,23,24,24,0,0,0,33,3,0,0,0,0,131,2,545,19,18,23.68,26,49.06,10,39,7,2,14,5,4,14.29,1,0,1.52,0,1,0,Brooke Norton-Cuffy,Genoa,1087514,2713,Italy Serie A
1,0,1,31,46.97,15,60.0,1,33.33,16,2,87.3,46,50.55,1180,14,15,10,16,0,0,0,9,0,0,0,0,0,99,4,481,14,13,39.39,13,44.83,9,15,10,0,26,9,6,3.85,1,0,1.13,0,1,0,Toma Bašić,Lazio,798002,2699,Italy Serie A
0,2,0,49,59.76,37,56.92,1,50.0,36,2,82.83,86,58.5,1634,13,19,2,20,0,0,0,23,4,0,0,0,0,82,1,709,4,1,16.67,61,44.2,11,96,14,0,6,1,1,0.0,0,0,0.36,0,2,0,Matteo Bianchetti,Cremonese,158037,2761,Italy Serie A
3,2,0,42,42.42,13,44.83,5,26.32,9,2,78.6,55,42.97,1137,28,15,18,19,0,0,0,4,3,0,0,0,0,201,4,437,22,15,22.39,24,58.54,12,10,11,3,28,10,8,10.71,1,3,5.11,0,0,0,Lorenzo Pellegrini,Roma,555540,2702,Italy Serie A
0,3,0,24,53.33,29,61.7,0,0.0,14,0,77.33,53,57.61,889,11,8,4,23,0,0,0,7,0,0,0,0,0,74,2,348,11,9,27.27,24,40.0,5,39,8,1,8,1,5,0.0,0,0,0.56,0,0,0,Nahuel Estévez,Parma,895868,2690,Italy Serie A
1,1,0,16,44.44,9,64.29,1,20.0,11,0,89.05,25,50.0,820,4,11,3,12,0,0,0,6,0,0,0,0,0,92,1,423,11,5,29.41,15,48.39,3,28,3,2,7,3,2,14.29,0,2,0.92,0,0,0,Alberto Moreno,Como,229740,2704,Italy Serie A
0,0,0,27,55.1,16,64.0,1,33.33,17,0,85.8,43,58.11,640,9,11,4,13,0,0,0,6,2,0,0,0,0,56,0,302,3,0,0.0,20,47.62,9,29,7,1,1,0,0,0.0,0,0,0.18,0,0,1,Daniele Ghilardi,Roma,1384847,2702,Italy Serie A
1,3,0,63,46.67,9,56.25,13,44.83,30,2,87.1,72,47.68,1225,20,22,17,24,0,0,0,10,3,0,0,0,0,250,5,601,20,5,25.0,32,60.38,5,12,17,2,18,4,5,5.56,0,0,1.39,0,0,0,Petar Sučić,Inter,1091303,2697,Italy Serie A
0,2,0,45,59.21,3,27.27,16,61.54,12,0,88.16,48,55.17,759,17,10,5,14,0,0,0,9,1,0,0,0,0,103,1,417,13,12,21.82,23,69.7,7,9,6,0,9,0,3,0.0,0,3,0.28,1,2,0,Nuno Tavares,Lazio,944973,2699,Italy Serie A
3,3,0,105,45.26,51,46.79,30,33.71,24,1,64.86,156,45.75,1603,51,27,29,25,0,0,0,24,2,0,0,0,0,73,4,179,13,11,21.15,8,34.78,11,25,14,5,45,14,16,6.67,1,11,3.66,1,0,0,Vitinha,Genoa,1093695,2713,Italy Serie A
0,8,0,66,52.38,25,46.3,13,65.0,45,3,81.43,91,50.56,2003,8,35,8,26,0,0,0,24,4,0,0,0,0,105,5,772,14,9,28.13,38,42.22,36,97,11,1,6,1,2,0.0,0,0,1.02,0,0,0,Adam Obert,Cagliari,964153,2719,Italy Serie A
5,2,0,32,48.48,64,54.24,5,35.71,13,1,59.49,96,52.17,1490,14,17,4,26,0,0,0,26,4,0,0,0,0,87,3,210,15,2,11.76,10,40.0,13,37,7,5,36,13,4,13.89,2,5,3.72,0,0,0,Stefano Moreo,Pisa,346948,2737,Italy Serie A
3,3,0,84,54.55,25,49.02,17,58.62,34,1,80.7,109,53.17,1909,33,19,16,23,0,0,0,23,1,0,0,0,0,134,1,464,15,1,10.0,33,58.93,6,27,24,1,16,7,2,18.75,1,0,1.85,1,0,0,Lassana Coulibaly,Lecce,804621,2689,Italy Serie A
2,2,0,31,50.82,22,42.31,0,0.0,20,0,78.44,53,46.9,1135,14,15,4,16,0,0,0,14,4,0,0,0,0,70,0,331,9,8,30.77,9,34.62,11,35,10,3,12,6,2,16.67,0,3,2.58,0,0,0,Robin Gosens,Fiorentina,377118,2693,Italy Serie A
1,0,0,3,25.0,3,50.0,0,0.0,1,1,83.1,6,33.33,245,2,1,3,4,0,0,0,1,0,0,0,0,0,26,0,59,6,7,35.0,4,66.67,0,1,1,1,10,5,4,10.0,0,0,1.62,0,0,0,Giacomo Raspadori,Atalanta,865651,2686,Italy Serie A
1,3,0,33,47.14,1,25.0,11,40.74,12,0,80.0,34,45.95,375,10,7,7,12,0,0,0,1,3,0,0,0,0,25,2,112,9,12,41.38,9,56.25,3,4,7,0,8,2,3,12.5,1,0,0.9,0,0,0,Juan Cuadrado,Pisa,47743,2737,Italy Serie A
1,2,0,28,50.0,50,60.24,4,66.67,19,0,85.21,78,56.12,1525,5,18,0,17,0,0,0,19,3,0,0,0,0,57,0,651,3,1,33.33,45,50.0,16,123,12,1,6,3,1,16.67,0,1,0.33,0,1,0,Thomas Kristensen,Udinese,1063373,2695,Italy Serie A
1,0,0,3,60.0,0,0.0,0,0.0,1,0,66.67,3,33.33,56,2,0,2,5,0,0,0,0,0,0,0,0,0,2,0,6,2,2,40.0,0,0.0,0,1,0,0,4,1,2,25.0,0,2,0.32,0,0,0,Yael Trepy,Cagliari,1615784,2719,Italy Serie A
0,2,0,35,53.85,11,68.75,5,45.45,19,1,85.08,46,56.79,663,11,18,3,12,0,0,0,5,2,0,0,0,0,63,1,251,4,2,25.0,9,42.86,7,17,5,0,1,0,0,0.0,0,0,0.06,0,0,0,Ignace Van der Brempt,Como,989186,2704,Italy Serie A
0,0,0,1,100.0,0,0.0,0,0.0,1,0,100.0,1,100.0,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0.0,0,0.0,1,1,0,0,0,0,0,0.0,0,0,,0,0,0,Branimir Mlačić,Udinese,1831525,2695,Italy Serie A
0,0,0,0,0.0,0,0.0,0,0.0,0,0,58.62,0,0.0,82,0,0,0,1,1,0,1,0,0,2,1,0,1,0,0,17,0,0,0.0,7,36.84,0,1,0,0,0,0,0,0.0,0,0,,0,0,0,Massimo Pessina,Bologna,1530540,2685,Italy Serie A
0,0,0,0,0.0,0,0.0,0,0.0,0,0,100.0,0,0.0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0.0,1,100.0,0,1,0,0,0,0,0,0.0,0,0,,0,0,0,Gaby Jean,Lecce,1392819,2689,Italy Serie A
0,0,0,0,0.0,2,100.0,0,0.0,0,0,57.14,2,100.0,360,0,0,0,4,15,7,8,6,1,2,2,3,2,4,0,80,0,0,0.0,23,28.05,0,4,0,0,0,0,0,0.0,0,0,,1,0,0,Marco Silvestri,Cremonese,43970,2761,Italy Serie A
0,0,0,4,100.0,0,0.0,1,100.0,2,0,57.14,4,80.0,11,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,4,1,0,0.0,0,0.0,0,0,0,0,2,1,0,0.0,0,0,0.02,0,0,0,Yellu Santiago,Hellas Verona,1211005,2701,Italy Serie A
0,0,0,3,50.0,0,0.0,0,0.0,2,0,68.42,3,50.0,25,1,1,1,1,0,0,0,0,0,0,0,0,0,6,0,13,3,2,50.0,0,0.0,0,0,1,0,1,0,0,0.0,0,0,0.01,0,0,0,Abdelhamid Sabiri,Fiorentina,807400,2693,Italy Serie A
0,6,1,45,68.18,49,56.98,1,33.33,23,0,84.34,94,61.84,1829,22,12,2,22,0,0,0,24,1,0,0,0,0,40,0,668,0,0,0.0,47,46.08,17,141,6,1,9,1,3,0.0,0,2,0.89,0,5,0,Kialonda Gaspar,Lecce,1090374,2689,Italy Serie A
0,2,0,19,55.88,9,47.37,2,100.0,12,0,90.03,28,52.83,624,5,9,2,10,0,0,0,4,2,0,0,0,0,83,0,343,0,2,100.0,7,43.75,4,23,4,0,3,0,1,0.0,0,0,0.19,0,0,0,Sead Kolašinac,Atalanta,142148,2686,Italy Serie A
2,1,1,63,50.0,7,43.75,5,27.78,44,3,87.36,70,49.3,1950,14,21,18,25,0,0,0,20,2,0,0,0,0,292,7,919,41,24,26.67,32,64.0,11,10,14,1,18,9,2,11.11,0,2,1.66,1,1,0,Andrea Cambiaso,Juventus,917048,2687,Italy Serie A
1,0,0,21,42.86,9,52.94,5,45.45,16,2,87.07,30,45.45,581,0,8,6,14,0,0,0,5,2,0,0,0,0,100,1,330,8,1,33.33,10,38.46,14,11,8,1,12,4,2,8.33,0,1,0.95,0,0,0,Niccolò Pisilli,Roma,1175821,2702,Italy Serie A
3,3,0,26,50.0,44,60.27,1,100.0,9,0,87.21,70,56.0,1458,17,23,3,20,0,0,0,18,3,0,0,0,0,17,0,450,1,0,0.0,37,51.39,27,105,4,0,7,5,1,42.86,0,1,1.15,0,1,0,Christian Kabasele,Udinese,58351,2695,Italy Serie A
0,1,0,36,62.07,2,33.33,11,52.38,8,0,78.26,38,59.38,550,17,6,2,14,0,0,0,3,0,0,0,0,0,71,1,198,4,6,54.55,9,45.0,9,5,5,0,4,0,3,0.0,0,0,0.18,0,0,0,João Mário,Bologna,902031,2685,Italy Serie A
7,2,0,41,51.9,39,47.56,11,61.11,8,4,73.74,80,49.69,1078,23,22,14,23,0,0,0,8,3,0,0,0,0,106,3,219,16,1,33.33,6,50.0,2,7,4,7,61,21,14,11.48,1,18,8.21,0,0,0,Nikola Krstović,Atalanta,839156,2686,Italy Serie A
3,1,0,55,56.12,11,36.67,9,56.25,34,1,77.56,66,51.56,1572,12,17,13,23,0,0,0,22,3,0,0,0,0,118,3,349,22,5,20.0,6,26.09,10,22,6,2,22,11,4,13.64,0,1,3.14,0,0,1,Jürgen Ekkelenkamp,Udinese,904887,2695,Italy Serie A
2,4,0,41,44.09,10,66.67,10,52.63,12,3,79.36,51,47.22,1086,19,18,15,23,0,0,0,14,3,0,0,0,0,99,2,446,20,5,20.83,34,57.63,8,15,10,0,21,8,4,9.52,0,0,1.26,0,0,1,Gianluca Gaetano,Cagliari,902019,2719,Italy Serie A
2,1,0,29,36.25,5,20.0,13,46.43,9,1,84.76,34,32.38,828,7,15,18,20,0,0,0,7,3,0,0,0,0,192,2,356,22,14,25.45,39,81.25,8,8,6,3,21,7,4,9.52,3,1,2.79,0,0,0,Lazar Samardžić,Atalanta,980624,2686,Italy Serie A
0,4,0,32,44.44,8,72.73,3,37.5,12,3,82.77,40,48.19,773,17,18,15,16,0,0,0,14,3,0,0,0,0,83,4,341,15,9,23.08,22,48.89,3,12,4,0,9,1,4,0.0,0,0,0.32,0,0,0,Hans Nicolussi Caviglia,Parma,876259,2690,Italy Serie A
1,3,1,68,45.95,123,58.02,16,43.24,37,0,64.04,191,53.06,1991,16,20,23,24,0,0,0,31,4,0,0,0,0,114,5,358,18,11,17.46,21,38.18,21,70,20,3,27,7,7,3.7,1,5,1.94,0,1,0,Idrissa Touré,Pisa,826326,2737,Italy Serie A
1,1,0,35,60.34,3,21.43,12,70.59,8,0,87.25,38,52.78,470,15,7,8,15,0,0,0,4,2,0,0,0,0,74,1,219,3,5,50.0,7,70.0,3,5,3,0,5,1,1,20.0,0,3,0.57,0,0,0,Yunus Musah,Atalanta,983815,2686,Italy Serie A
2,5,0,45,64.29,34,56.67,5,55.56,20,0,84.42,79,60.77,2216,20,12,2,26,0,0,0,28,4,0,0,0,0,133,1,959,8,2,9.52,64,48.48,42,89,8,2,13,4,4,15.38,0,0,1.86,1,3,0,Filippo Terracciano,Cremonese,1034303,2761,Italy Serie A
1,1,1,38,58.46,13,44.83,4,44.44,21,4,77.81,51,54.26,708,14,11,6,12,0,0,0,8,3,0,0,0,0,53,3,242,7,6,24.0,11,27.5,6,25,5,0,9,1,2,11.11,0,0,0.94,0,1,0,Emil Holm,Juventus,965264,2687,Italy Serie A
0,3,0,38,55.07,8,36.36,2,50.0,26,2,83.22,46,50.55,961,10,17,2,12,0,0,0,14,0,0,0,0,0,40,0,367,5,0,0.0,22,48.89,13,35,12,0,6,3,2,0.0,0,3,0.31,0,3,0,Alessandro Deiola,Cagliari,328109,2719,Italy Serie A
0,2,0,45,51.14,53,66.25,0,0.0,23,1,89.43,98,58.33,1740,23,32,2,24,0,0,0,20,2,0,0,0,0,124,0,1075,1,2,33.33,19,30.16,30,82,7,3,5,2,2,0.0,0,1,1.15,1,0,0,Alessandro Buongiorno,Napoli,870263,2714,Italy Serie A
0,0,0,34,72.34,6,54.55,3,60.0,23,1,78.24,40,68.97,578,8,3,3,14,0,0,0,6,1,0,0,0,0,65,1,205,3,3,23.08,4,22.22,8,25,5,1,3,1,1,0.0,0,2,0.2,0,0,0,Devyne Rensch,Roma,982778,2702,Italy Serie A
1,7,0,53,60.23,25,51.02,6,46.15,26,0,84.83,78,56.93,1606,21,19,3,24,0,0,0,20,7,0,0,0,0,115,2,794,7,6,23.08,57,46.34,12,69,7,3,12,3,3,8.33,1,3,1.48,0,0,0,Luca Ranieri,Fiorentina,893998,2693,Italy Serie A
0,0,0,4,36.36,2,50.0,3,60.0,0,0,85.71,6,40.0,144,1,1,4,7,0,0,0,0,1,0,0,0,0,26,1,48,6,6,26.09,0,0.0,0,2,0,0,3,1,1,0.0,0,1,0.1,0,0,0,Lorenzo Venturino,Roma,1618563,2702,Italy Serie A
3,0,0,72,48.98,8,40.0,18,34.62,14,1,78.99,80,47.9,1151,41,15,20,21,0,0,0,12,1,0,0,0,0,89,0,282,13,3,14.29,11,52.38,6,5,7,4,32,13,9,9.38,0,0,2.7,1,0,0,Gustav Isaksen,Lazio,976381,2699,Italy Serie A
0,0,0,6,50.0,1,25.0,0,0.0,6,1,72.73,7,43.75,116,0,0,2,3,0,0,0,2,0,0,0,0,0,13,1,32,2,2,40.0,1,25.0,1,2,1,0,1,1,0,0.0,0,0,0.02,0,0,0,Rui Modesto,Udinese,1068286,2695,Italy Serie A
0,0,0,6,66.67,0,0.0,1,50.0,4,0,87.5,6,66.67,80,1,1,0,3,0,0,0,0,0,0,0,0,0,1,0,21,1,0,0.0,1,50.0,1,1,1,0,0,0,0,0.0,0,0,,0,0,0,Eddy Kouadio,Fiorentina,1526933,2693,Italy Serie A
0,5,0,36,45.57,27,57.45,3,50.0,25,0,90.93,63,50.0,1544,9,26,3,24,0,0,0,15,5,0,0,0,0,214,0,942,16,11,29.73,37,57.81,18,37,13,1,25,6,11,0.0,1,2,1.18,0,2,0,Teun Koopmeiners,Juventus,803033,2687,Italy Serie A
3,3,0,27,43.55,82,56.94,3,100.0,16,1,68.67,109,52.91,1096,9,19,8,17,0,0,0,20,0,0,0,0,0,77,3,228,9,2,40.0,6,50.0,4,28,9,1,20,8,4,15.0,0,7,2.21,0,0,0,Morten Thorsby,Cremonese,280991,2761,Italy Serie A
1,2,0,27,34.62,4,36.36,15,42.86,7,4,80.72,31,34.83,654,5,11,15,14,0,0,0,9,0,0,0,0,0,66,5,180,13,11,30.56,14,60.87,3,6,5,1,10,3,2,10.0,2,0,0.59,0,0,0,Cristian Volpato,Sassuolo,1155625,2793,Italy Serie A
3,2,0,34,57.63,1,50.0,8,57.14,7,1,88.1,35,57.38,625,20,6,8,19,0,0,0,6,1,0,0,0,0,80,3,259,12,5,23.81,11,64.71,1,1,7,0,16,6,4,18.75,0,0,2.11,0,1,0,Pedro,Lazio,35428,2699,Italy Serie A
4,5,0,51,40.16,84,67.74,11,57.89,27,0,75.7,135,53.78,1610,13,44,15,25,0,0,0,27,5,0,0,0,0,130,3,461,14,0,0.0,15,50.0,9,26,13,4,29,14,6,13.79,0,2,2.94,0,0,0,Cesare Casadei,Torino,1016788,2696,Italy Serie A
0,1,0,14,73.68,3,30.0,3,100.0,7,0,78.23,17,58.62,250,4,2,1,8,0,0,0,3,0,0,0,0,0,11,1,97,1,0,0.0,8,50.0,6,7,2,0,2,0,2,0.0,0,0,0.04,0,0,0,Mikayil Faye,Cremonese,1002564,2761,Italy Serie A
1,1,0,44,42.72,3,20.0,13,33.33,4,2,82.4,47,39.83,1072,27,10,18,21,0,0,0,13,1,0,0,0,0,118,6,206,24,25,25.0,9,60.0,2,5,5,0,20,3,10,5.0,0,4,0.67,0,0,0,Riccardo Sottil,Lecce,893640,2689,Italy Serie A
1,2,0,45,53.57,2,22.22,12,60.0,21,2,88.53,47,50.54,1497,12,14,12,25,0,0,0,18,1,0,0,0,0,148,1,571,19,8,25.0,10,58.82,5,16,6,3,20,8,7,5.0,1,1,2.38,0,0,0,Eljif Elmas,Napoli,838232,2714,Italy Serie A
0,0,0,21,45.65,13,52.0,3,75.0,15,0,77.45,34,47.89,717,3,15,2,10,0,0,0,13,2,0,0,0,0,15,0,213,1,1,100.0,24,40.68,3,51,7,0,3,1,2,0.0,0,0,0.27,1,0,0,Jamil Siebert,Lecce,1014287,2689,Italy Serie A
2,0,0,28,43.75,3,50.0,16,53.33,5,0,79.58,31,44.29,797,8,10,11,12,0,0,0,10,3,0,0,0,0,91,4,191,18,6,30.0,4,66.67,3,0,2,5,27,8,14,7.41,0,4,2.68,0,0,1,Ademola Lookman,Atalanta,824200,2686,Italy Serie A
1,0,0,11,40.74,12,75.0,0,0.0,6,0,81.16,23,53.49,523,5,10,2,13,0,0,0,8,1,0,0,0,0,20,0,168,1,0,0.0,18,48.65,1,40,3,0,1,1,0,100.0,0,0,0.12,0,1,0,Francesco Folino,Cremonese,1424353,2761,Italy Serie A
2,2,0,20,45.45,22,47.83,1,50.0,15,0,89.55,42,46.67,1143,4,13,4,16,0,0,0,15,1,0,0,0,0,101,0,797,4,0,0.0,36,49.32,9,45,8,0,6,3,0,33.33,0,0,1.55,0,1,0,Sam Beukema,Napoli,898815,2714,Italy Serie A
1,1,0,40,50.63,8,32.0,5,41.67,19,2,78.28,48,46.15,529,16,9,17,15,0,0,0,10,1,0,0,0,0,55,4,155,10,5,26.32,10,71.43,4,6,7,0,12,4,2,8.33,2,0,1.39,0,0,0,Franco Vázquez,Cremonese,215246,2761,Italy Serie A
1,0,0,45,60.0,8,61.54,4,30.77,19,1,85.33,53,60.23,886,23,11,6,18,0,0,0,16,0,0,0,0,0,96,1,378,12,4,13.79,17,62.96,6,12,5,0,11,4,2,9.09,1,1,0.66,0,1,0,Miguel Gutiérrez,Napoli,908716,2714,Italy Serie A
4,3,0,39,34.51,3,27.27,15,51.72,3,3,86.59,42,33.87,1618,21,28,21,23,0,0,0,18,5,0,0,0,0,193,5,523,22,8,21.05,25,67.57,2,11,14,3,28,11,9,14.29,2,5,4.12,0,0,0,Albert Guðmundsson,Fiorentina,804909,2693,Italy Serie A
0,4,0,62,45.93,15,42.86,9,40.91,44,2,78.94,77,45.29,2048,9,36,3,27,0,0,0,36,8,0,0,0,0,174,4,611,25,31,26.27,37,41.57,22,47,21,0,7,2,3,0.0,0,1,0.47,0,0,0,Valentino Lazaro,Torino,233826,2696,Italy Serie A
0,0,0,3,60.0,4,80.0,0,0.0,0,0,66.84,7,70.0,2430,4,0,0,27,83,55,27,33,9,10,6,6,7,21,0,512,0,0,0.0,126,33.6,0,13,2,0,0,0,0,0.0,0,0,,3,2,0,David De Gea,Fiorentina,69378,2693,Italy Serie A
2,3,0,38,40.0,8,53.33,5,20.0,23,2,72.22,46,41.82,1233,10,15,9,22,0,0,0,22,2,0,0,0,0,104,4,195,25,18,30.51,11,42.31,9,8,14,3,24,7,6,8.33,1,0,2.77,0,1,0,Matteo Tramoni,Pisa,887275,2737,Italy Serie A
2,1,0,24,51.06,5,29.41,4,50.0,11,0,84.52,29,45.31,620,9,6,8,17,0,0,0,6,2,0,0,0,0,56,1,202,6,4,30.77,10,38.46,2,14,5,2,11,4,4,18.18,1,0,1.75,0,1,0,Marco Brescianini,Fiorentina,928800,2693,Italy Serie A
0,0,0,2,100.0,0,0.0,0,0.0,2,0,70.0,2,66.67,32,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,7,2,1,100.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,,0,0,0,Tariq Lamptey,Fiorentina,914691,2693,Italy Serie A
0,3,0,12,60.0,7,70.0,1,100.0,6,0,85.28,19,63.33,360,5,6,0,4,0,0,0,4,1,0,0,0,0,4,0,168,1,0,0.0,7,31.82,3,12,2,1,3,1,0,0.0,0,1,0.53,0,0,0,Alberto Dossena,Cagliari,870211,2719,Italy Serie A
2,5,0,43,46.74,5,23.81,23,54.76,15,0,74.27,48,42.48,1125,5,13,13,16,0,0,0,14,3,0,0,0,0,106,1,228,15,9,25.71,10,34.48,12,13,6,1,10,4,4,20.0,0,4,1.51,0,0,0,Rafik Belghali,Hellas Verona,1103488,2701,Italy Serie A
0,4,0,92,63.01,15,31.25,2,33.33,56,0,73.85,107,55.15,1089,34,29,13,21,0,0,0,17,1,0,0,0,0,69,0,322,7,2,18.18,15,38.46,20,37,11,1,12,3,4,0.0,1,0,1.27,0,0,0,Patrizio Masini,Genoa,970998,2713,Italy Serie A
0,0,0,18,81.82,19,79.17,0,0.0,13,0,77.53,37,80.43,424,5,2,0,7,0,0,0,9,0,0,0,0,0,24,0,176,0,1,50.0,9,25.71,3,30,2,0,3,1,1,0.0,0,0,0.14,1,0,0,Tobias Slotsager,Hellas Verona,1133236,2701,Italy Serie A
1,4,0,41,56.94,28,47.46,3,50.0,28,0,86.9,69,52.67,2168,10,15,2,26,0,0,0,26,4,0,0,0,0,114,1,776,5,2,20.0,38,36.54,22,85,12,4,15,7,3,6.67,0,4,1.91,0,0,0,Enrico Delprato,Parma,928103,2690,Italy Serie A
2,1,0,11,45.83,4,36.36,1,100.0,9,0,80.6,15,42.86,296,1,4,4,12,0,0,0,4,1,0,0,0,0,28,2,108,2,0,0.0,3,27.27,4,6,5,0,5,2,1,40.0,0,2,0.79,0,0,0,Juan Cabal,Juventus,988037,2687,Italy Serie A
0,1,1,34,57.63,6,40.0,5,50.0,16,1,84.78,40,54.05,597,13,8,7,12,0,0,0,14,2,0,0,0,0,47,1,245,7,1,50.0,33,73.33,8,9,6,1,4,2,2,0.0,0,0,0.29,0,0,0,Emirhan İlkhan,Torino,1142612,2696,Italy Serie A
0,1,0,53,47.32,14,53.85,18,48.65,21,1,80.3,67,48.55,1362,14,18,12,22,0,0,0,15,4,0,0,0,0,128,3,489,20,19,32.2,37,47.44,15,28,10,0,10,1,1,0.0,2,0,0.39,0,0,0,Nadir Zortea,Bologna,928104,2685,Italy Serie A
2,3,0,39,43.82,12,57.14,19,43.18,9,1,83.67,51,46.36,775,11,8,13,20,0,0,0,7,1,0,0,0,0,101,2,205,9,3,21.43,10,66.67,2,8,4,2,16,8,5,12.5,0,4,1.62,0,0,0,Kamaldeen Sulemana,Atalanta,1019442,2686,Italy Serie A
0,9,0,57,46.34,34,53.97,15,75.0,24,0,91.93,91,48.92,2204,18,53,5,25,0,0,0,27,7,0,0,0,0,119,1,1389,5,1,25.0,62,60.78,30,74,4,0,8,1,3,0.0,0,0,0.7,0,0,0,Marin Pongračić,Fiorentina,847467,2693,Italy Serie A
1,3,0,42,55.26,22,45.83,2,100.0,21,1,88.48,64,51.61,2067,20,25,2,23,0,0,0,28,3,0,0,0,0,40,3,899,4,1,20.0,36,36.0,20,116,7,1,9,4,3,11.11,0,1,0.6,0,0,0,Sebastiano Luperto,Cremonese,352736,2761,Italy Serie A
0,2,0,3,37.5,5,71.43,0,0.0,1,0,84.55,8,53.33,299,2,5,0,8,0,0,0,2,0,0,0,0,0,13,0,104,4,2,66.67,10,62.5,3,20,0,0,0,0,0,0.0,0,0,,0,0,0,Lorenzo De Silvestri,Bologna,14718,2685,Italy Serie A
0,2,0,74,63.25,56,48.28,5,41.67,39,0,85.79,130,55.79,2413,31,19,5,27,0,0,0,36,3,0,0,0,0,142,0,1304,7,4,40.0,81,42.19,32,124,14,1,22,5,5,0.0,0,1,1.05,1,0,0,Johan Vásquez,Genoa,889785,2713,Italy Serie A
