goals,yellowCards,redCards,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,successfulDribbles,successfulDribblesPercentage,tackles,assists,accuratePassesPercentage,totalDuelsWon,totalDuelsWonPercentage,minutesPlayed,wasFouled,fouls,dispossessed,appearances,saves,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,highClaims,successfulRunsOut,punches,runsOut,accurateFinalThirdPasses,bigChancesCreated,accuratePasses,keyPasses,accurateCrosses,accurateCrossesPercentage,accurateLongBalls,accurateLongBallsPercentage,interceptions,clearances,dribbledPast,bigChancesMissed,totalShots,shotsOnTarget,blockedShots,goalConversionPercentage,hitWoodwork,offsides,expectedGoals,errorLeadToGoal,errorLeadToShot,passToAssist,player,team,player id,team id,league
0,4,0,24,48.0,26,45.61,2,66.67,15,0,90.21,50,46.73,903,7,15,1,11,0,0,0,7,1,0,0,0,0,60,0,571,0,0,0.0,34,57.63,12,43,9,2,11,3,1,0.0,0,0,1.48,0,1,0,José María Giménez,Atlético Madrid,325355,2836,Spain La Liga
0,0,0,2,100.0,9,100.0,0,0.0,1,0,57.41,11,100.0,2340,5,0,0,26,74,50,23,27,9,15,44,3,45,60,0,457,1,0,0.0,166,33.33,0,27,0,0,0,0,0,0.0,0,0,,0,1,0,Unai Simón,Athletic Club,797291,2825,Spain La Liga
0,4,0,7,70.0,6,85.71,3,100.0,1,0,64.92,13,76.47,2340,3,0,0,26,70,48,22,28,4,14,15,6,18,54,0,607,2,0,0.0,231,41.85,0,19,3,0,0,0,0,0.0,0,0,,0,3,0,Augusto Batalla,Rayo Vallecano,358910,2818,Spain La Liga
0,3,0,64,59.81,48,65.75,6,42.86,33,3,86.8,112,62.22,1935,27,17,14,23,0,0,0,22,4,0,0,0,0,215,4,888,23,10,22.73,40,53.33,29,77,8,0,14,3,3,0.0,0,1,0.32,0,1,0,Yuri Berchiche,Athletic Club,84531,2825,Spain La Liga
0,2,0,55,60.44,9,28.13,14,63.64,24,2,91.32,64,52.03,1652,17,12,6,19,0,0,0,16,4,0,0,0,0,243,6,905,21,21,33.33,39,61.9,16,33,11,0,4,0,3,0.0,0,2,0.24,0,0,1,Alvaro Núñez,Celta Vigo,1012410,2821,Spain La Liga
0,3,0,24,58.54,16,57.14,2,50.0,15,0,87.47,40,57.97,649,7,7,2,9,0,0,0,5,4,0,0,0,0,37,0,391,1,0,0.0,27,50.0,9,49,6,0,4,1,0,0.0,0,0,0.21,0,0,0,Andres Castrin,Sevilla,1428699,2833,Spain La Liga
0,1,0,2,50.0,8,100.0,0,0.0,2,0,50.95,10,83.33,2340,0,1,0,26,67,48,18,31,3,17,14,15,14,54,0,347,0,0,0.0,209,38.78,0,29,1,0,0,0,0,0.0,0,0,,1,2,0,Antonio Sivera,Deportivo Alavés,369004,2885,Spain La Liga
4,2,0,116,57.71,7,35.0,23,45.1,39,3,87.56,123,55.66,1959,54,28,21,25,0,0,0,29,4,0,0,0,0,289,6,718,29,11,16.92,17,48.57,12,30,9,1,20,7,7,20.0,0,3,2.31,0,1,1,Germán Valera,Elche,962710,2846,Spain La Liga
1,3,0,16,59.26,14,48.28,0,0.0,10,0,89.49,30,53.57,516,8,7,2,9,0,0,0,5,0,0,0,0,0,8,0,230,0,0,0.0,11,42.31,13,40,2,0,1,1,0,100.0,0,0,0.67,0,0,0,Diego Llorente,Real Betis,305278,2816,Spain La Liga
1,0,0,12,52.17,1,20.0,2,66.67,7,0,92.09,13,46.43,299,3,2,2,4,0,0,0,3,0,0,0,0,0,28,0,128,2,0,0.0,5,100.0,2,9,6,0,2,1,0,50.0,0,0,0.45,0,0,0,Álvaro Fidalgo,Real Betis,838629,2816,Spain La Liga
0,0,0,20,64.52,7,58.33,2,66.67,14,0,87.77,27,62.79,228,4,6,2,4,0,0,0,3,0,0,0,0,0,32,0,122,0,0,0.0,7,63.64,1,9,3,0,3,0,0,0.0,0,0,0.08,0,0,0,Guido Rodríguez,Valencia,609752,2828,Spain La Liga
1,3,0,64,54.24,12,63.16,10,50.0,35,3,83.72,76,55.47,1427,20,8,11,23,0,0,0,16,2,0,0,0,0,268,4,761,22,9,18.37,38,48.72,6,25,25,0,14,5,4,7.14,1,0,0.63,0,1,2,Óscar Mingueza,Celta Vigo,859773,2821,Spain La Liga
2,3,0,32,56.14,21,60.0,1,50.0,14,0,94.06,53,57.61,1346,17,15,3,19,0,0,0,10,2,0,0,0,0,95,0,840,4,0,0.0,29,58.0,8,46,7,2,13,4,2,15.38,0,0,1.02,0,1,0,Raúl Asencio,Real Madrid,1156645,2829,Spain La Liga
1,2,0,47,62.67,11,68.75,3,75.0,33,1,91.28,58,63.74,819,12,10,7,17,0,0,0,15,1,0,0,0,0,89,0,471,8,1,50.0,27,79.41,15,14,11,0,3,1,1,33.33,0,0,0.22,0,0,0,Sergi Altimira,Real Betis,1137814,2816,Spain La Liga
0,0,0,25,71.43,8,47.06,6,75.0,11,0,86.53,33,63.46,408,8,4,1,6,0,0,0,5,0,0,0,0,0,22,0,167,1,0,0.0,9,56.25,6,11,3,0,1,0,0,0.0,0,1,0.02,0,1,0,Ugo Raghouber,Levante UD,1170694,2849,Spain La Liga
13,1,0,46,40.71,91,52.91,3,23.08,16,0,60.14,137,48.07,2032,29,38,21,26,0,0,0,20,4,0,0,0,0,68,1,175,10,0,0.0,3,42.86,3,33,2,6,70,26,8,18.57,3,17,10.94,0,1,0,Ante Budimir,Osasuna,37318,2820,Spain La Liga
4,1,0,82,41.41,5,33.33,47,43.12,12,2,76.48,87,40.85,1316,23,17,24,19,0,0,0,12,8,0,0,0,0,158,5,348,27,15,30.0,5,33.33,6,7,15,4,37,13,10,10.81,2,5,4.5,0,0,0,Nico Williams,Athletic Club,1085400,2825,Spain La Liga
0,1,0,5,55.56,5,100.0,1,100.0,0,0,71.0,10,71.43,1620,3,0,0,18,55,37,18,20,3,12,13,6,13,12,0,404,0,0,0.0,92,36.51,0,22,4,0,0,0,0,0.0,0,0,,0,1,0,Álvaro Valles,Real Betis,964983,2816,Spain La Liga
0,3,0,47,58.02,29,70.73,3,50.0,29,2,89.48,76,62.3,1465,16,17,5,19,0,0,0,18,4,0,0,0,0,187,4,1055,10,5,25.0,60,46.51,23,69,10,1,7,1,2,0.0,0,0,0.57,0,2,0,Pedro Bigas,Elche,141832,2846,Spain La Liga
0,3,0,59,50.0,63,69.23,5,71.43,46,0,87.48,122,58.37,2331,8,40,5,26,0,0,0,28,4,0,0,0,0,120,1,1342,10,0,0.0,102,42.86,33,156,16,1,36,12,5,0.0,1,1,1.31,0,2,0,Florian Lejeune,Rayo Vallecano,88528,2818,Spain La Liga
0,1,0,66,64.71,31,50.0,10,76.92,45,0,90.07,97,59.15,2123,11,13,8,25,0,0,0,33,5,0,0,0,0,257,1,1523,10,3,30.0,110,52.63,31,105,12,0,3,1,1,0.0,0,0,0.11,0,2,0,Daley Blind,Girona FC,44864,24264,Spain La Liga
3,1,0,41,55.41,3,27.27,15,60.0,14,1,86.85,44,51.76,790,12,4,8,18,0,0,0,7,3,0,0,0,0,158,3,403,17,3,13.04,19,65.52,4,4,11,5,17,10,3,17.65,0,2,3.5,0,0,0,Thiago Almada,Atlético Madrid,944660,2836,Spain La Liga
5,1,0,80,55.56,11,47.83,11,29.73,27,0,80.08,91,54.49,1256,42,12,6,21,0,0,0,17,2,0,0,0,0,121,7,378,27,29,22.66,7,43.75,7,14,20,1,12,6,2,41.67,0,10,3.56,0,0,1,Carlos Vicente,Deportivo Alavés,1084399,2885,Spain La Liga
1,3,0,41,47.13,10,47.62,3,25.0,27,0,87.58,51,47.22,1310,11,20,2,19,0,0,0,11,2,0,0,0,0,136,4,656,17,8,38.1,42,53.16,12,23,16,1,8,1,3,12.5,0,0,0.91,0,0,0,Miguel Román,Celta Vigo,1398526,2821,Spain La Liga
8,2,0,57,41.61,5,21.74,24,50.0,15,3,83.06,62,38.75,1751,18,13,31,26,0,0,0,13,3,0,0,0,0,238,9,505,44,26,31.71,21,72.41,2,4,14,7,48,24,10,16.67,2,2,7.15,0,0,0,Julián Alvarez,Atlético Madrid,944656,2836,Spain La Liga
1,7,0,91,62.33,25,60.98,27,61.36,49,0,75.54,116,62.03,1883,15,17,7,22,0,0,0,25,4,0,0,0,0,108,0,488,10,16,29.63,32,32.99,25,71,14,0,4,1,1,25.0,0,0,0.2,0,0,0,Pablo Maffeo,Mallorca,788216,2826,Spain La Liga
0,1,0,79,66.39,8,40.0,26,66.67,28,1,84.01,87,62.59,1018,25,13,9,15,0,0,0,12,2,0,0,0,0,103,1,394,18,19,45.24,14,41.18,16,38,5,0,4,1,1,0.0,1,2,0.2,0,1,0,Javi Galán,Osasuna,825133,2820,Spain La Liga
0,3,0,3,60.0,7,87.5,0,0.0,0,0,69.46,10,76.92,2070,4,2,0,23,57,38,18,21,4,19,16,28,16,22,0,357,0,0,0.0,89,36.78,1,48,0,0,0,0,0,0.0,0,0,,0,1,0,Luiz Júnior,Villarreal,1066603,2819,Spain La Liga
0,1,0,36,58.06,1,25.0,3,23.08,18,0,92.69,37,56.06,482,15,6,2,15,0,0,0,5,0,0,0,0,0,136,0,406,9,0,0.0,15,88.24,7,5,8,0,3,0,0,0.0,0,0,0.04,1,0,0,Dani Ceballos,Real Madrid,547838,2829,Spain La Liga
5,2,0,108,52.43,12,48.0,27,51.92,70,2,77.71,120,51.95,2130,12,34,19,24,0,0,0,28,5,0,0,0,0,140,5,509,16,12,18.18,27,45.0,29,47,25,2,23,7,8,21.74,0,0,2.05,0,4,0,Carlos Romero,Espanyol,1396048,2814,Spain La Liga
2,0,0,18,47.37,10,37.04,0,0.0,3,0,60.66,28,43.08,468,16,6,7,6,0,0,0,2,0,0,0,0,0,15,0,37,1,0,0.0,3,75.0,1,3,1,0,8,4,1,25.0,0,8,0.46,0,0,0,Luis Vázquez,Getafe,974713,2859,Spain La Liga
0,1,0,22,70.97,10,58.82,6,85.71,12,0,63.79,32,66.67,540,4,4,3,6,0,0,0,3,0,0,0,0,0,18,0,111,0,0,0.0,17,29.82,15,38,1,0,3,0,2,0.0,0,0,0.28,0,0,0,Zaid Romero,Getafe,1108450,2859,Spain La Liga
8,1,0,55,50.93,8,26.67,20,48.78,2,4,71.14,63,45.65,1361,33,9,22,21,0,0,0,16,3,0,0,0,0,79,6,175,16,0,0.0,12,75.0,3,4,3,13,38,20,5,21.05,1,2,6.13,0,0,0,Georges Mikautadze,Villarreal,1009372,2819,Spain La Liga
2,4,0,19,48.72,7,53.85,5,100.0,9,1,92.98,26,50.0,332,5,10,3,13,0,0,0,5,0,0,0,0,0,57,2,265,5,0,0.0,7,70.0,3,10,7,0,5,2,3,40.0,0,0,0.75,0,1,0,Marc Bernal,Barcelona,1526618,2817,Spain La Liga
0,4,0,44,53.66,12,46.15,4,50.0,30,0,88.07,56,51.85,684,10,15,9,11,0,0,0,5,1,0,0,0,0,84,1,369,2,1,50.0,22,70.97,10,15,10,0,2,0,1,0.0,0,0,0.08,0,0,0,Johnny Cardoso,Atlético Madrid,990169,2836,Spain La Liga
0,7,1,100,53.48,28,65.12,9,60.0,70,2,84.87,128,55.65,1613,21,40,5,19,0,0,0,17,4,0,0,0,0,117,1,718,6,0,0.0,29,43.28,21,88,37,0,11,1,4,0.0,0,1,0.86,0,2,0,Santiago Mouriño,Villarreal,1468046,2819,Spain La Liga
0,5,1,57,59.38,21,56.76,5,71.43,43,0,90.69,78,58.65,1524,9,27,2,20,0,0,0,19,5,0,0,0,0,135,0,994,2,3,18.75,41,45.56,15,55,9,1,4,1,0,0.0,0,1,0.28,0,1,0,Víctor Chust,Elche,855831,2846,Spain La Liga
2,8,1,42,47.73,59,57.84,4,66.67,27,2,85.17,101,53.16,2205,12,37,2,25,0,0,0,22,6,0,0,0,0,75,2,988,10,0,0.0,99,52.66,27,153,8,1,14,2,3,14.29,0,2,2.31,2,1,0,Alejandro Catena,Osasuna,900792,2820,Spain La Liga
5,5,1,67,47.18,22,57.89,18,47.37,26,2,81.29,89,49.44,1331,24,37,14,22,0,0,0,16,2,0,0,0,0,205,3,543,20,12,22.22,35,58.33,5,7,6,3,27,14,7,18.52,0,6,3.45,0,0,0,Brais Méndez,Real Sociedad,845385,2824,Spain La Liga
0,1,0,3,42.86,5,83.33,0,0.0,1,0,79.72,8,61.54,2430,2,1,0,27,57,35,21,19,4,15,14,4,15,15,1,637,1,0,0.0,97,37.89,0,17,3,0,0,0,0,0.0,0,0,,0,0,0,Thibaut Courtois,Real Madrid,70988,2829,Spain La Liga
3,2,1,43,47.78,6,37.5,7,70.0,24,2,86.99,49,46.23,1364,12,24,11,21,0,0,0,16,1,0,0,0,0,179,5,555,29,16,39.02,29,52.73,8,14,9,3,23,13,3,13.04,0,0,1.79,1,0,0,Carlos Soler,Real Sociedad,832427,2824,Spain La Liga
9,2,0,62,38.51,2,11.76,24,53.33,19,4,74.33,64,35.96,1735,19,24,18,25,0,0,0,15,4,0,0,0,0,149,6,362,25,7,36.84,9,31.03,6,10,38,4,37,17,4,24.32,1,3,4.76,0,2,0,Alberto Moleiro,Villarreal,1012444,2819,Spain La Liga
1,3,0,54,58.06,0,0.0,18,47.37,13,3,90.74,54,52.94,680,23,5,9,19,0,0,0,5,0,0,0,0,0,152,7,294,17,12,28.57,2,28.57,3,4,6,3,27,11,8,3.7,1,0,2.58,0,0,0,Rodrygo,Real Madrid,910536,2829,Spain La Liga
5,1,0,63,51.64,18,40.91,15,39.47,24,2,82.92,81,48.8,1665,25,11,16,21,0,0,0,24,3,0,0,0,0,237,2,534,32,14,17.5,20,68.97,13,18,9,2,32,15,7,15.63,0,2,4.72,0,0,1,Viktor Tsygankov,Girona FC,319735,24264,Spain La Liga
2,5,0,43,62.32,32,59.26,4,100.0,25,1,82.3,75,60.98,1914,14,20,2,24,0,0,0,32,5,0,0,0,0,102,2,846,10,4,19.05,115,48.73,35,127,4,2,25,4,13,8.0,0,1,2.03,0,0,1,Adrián de la Fuente,Levante UD,997244,2849,Spain La Liga
0,1,0,3,60.0,7,100.0,0,0.0,2,0,69.64,10,83.33,1620,1,0,0,18,54,38,14,26,4,21,19,10,21,14,0,344,1,0,0.0,81,35.22,0,25,2,0,0,0,0,0.0,0,0,,0,0,0,Julen Agirrezabala,Valencia,1014412,2828,Spain La Liga
4,9,0,100,46.95,62,65.26,10,30.3,44,0,78.38,162,52.6,1871,50,46,20,24,0,0,0,29,4,0,0,0,0,137,0,696,10,1,4.55,53,55.21,19,69,28,1,21,9,5,19.05,0,4,1.92,0,3,0,Samú Costa,Mallorca,988351,2826,Spain La Liga
0,0,0,44,52.38,2,66.67,11,52.38,15,1,91.17,46,52.87,817,18,9,15,15,0,0,0,12,0,0,0,0,0,164,2,413,11,10,19.23,29,90.63,8,4,6,1,8,2,3,0.0,0,0,0.55,0,0,0,André Almeida,Valencia,845693,2828,Spain La Liga
6,0,0,16,45.71,6,35.29,3,27.27,8,0,83.84,22,42.31,864,5,1,3,23,0,0,0,6,3,0,0,0,0,145,2,384,17,16,31.37,24,75.0,3,7,7,5,31,17,2,19.35,1,13,5.19,0,2,1,Antoine Griezmann,Atlético Madrid,85859,2836,Spain La Liga
1,5,0,107,48.2,30,54.55,15,78.95,68,1,85.56,137,49.46,2051,26,47,26,24,0,0,0,28,2,0,0,0,0,214,1,1144,13,4,20.0,71,61.21,41,26,40,0,29,11,9,3.45,0,2,0.77,0,1,0,Antonio Blanco,Deportivo Alavés,855832,2885,Spain La Liga
0,4,1,3,50.0,7,100.0,0,0.0,0,0,65.11,10,76.92,2113,4,1,0,24,79,51,26,30,5,22,15,16,16,16,0,530,0,0,0.0,126,31.34,0,32,1,0,0,0,0,0.0,0,0,,3,2,0,Paulo Gazzaniga,Girona FC,164343,24264,Spain La Liga
1,4,0,82,53.59,33,61.11,18,58.06,42,3,90.85,115,55.56,1911,22,18,22,25,0,0,0,20,0,0,0,0,0,351,5,1439,20,10,32.26,24,42.86,25,48,20,5,12,3,3,8.33,1,1,1.61,0,2,0,Jules Koundé,Barcelona,827212,2817,Spain La Liga
4,3,0,60,47.24,7,36.84,8,36.36,32,1,82.38,67,45.89,1350,21,19,14,21,0,0,0,12,3,0,0,0,0,116,2,430,16,5,22.73,27,42.86,17,36,21,1,19,9,4,21.05,0,0,2.92,0,1,0,Aitor Ruibal,Real Betis,893062,2816,Spain La Liga
3,2,0,65,42.48,5,25.0,36,49.32,12,3,80.32,70,40.46,1126,17,24,19,20,0,0,0,13,3,0,0,0,0,153,8,355,29,9,16.98,21,50.0,10,9,10,4,22,7,3,13.64,0,2,1.93,0,0,0,Ander Barrenetxea,Real Sociedad,966862,2824,Spain La Liga
0,4,0,31,49.21,18,58.06,1,33.33,24,0,88.44,49,52.13,942,7,19,2,13,0,0,0,10,2,0,0,0,0,59,0,505,1,3,30.0,24,47.06,20,33,10,0,0,0,0,0.0,1,1,,0,0,0,César Azpilicueta,Sevilla,21555,2833,Spain La Liga
0,3,0,34,58.62,62,63.92,0,0.0,21,1,88.35,96,61.94,1853,14,22,3,21,0,0,0,24,5,0,0,0,0,64,0,887,6,0,0.0,48,48.0,14,103,3,1,11,1,0,0.0,0,0,0.53,0,0,0,Antonio Raíllo,Mallorca,807116,2826,Spain La Liga
2,4,0,39,50.0,5,31.25,13,54.17,13,4,74.18,44,46.81,964,13,20,3,19,0,0,0,6,0,0,0,0,0,91,5,270,7,2,11.76,17,41.46,14,26,6,2,10,3,2,20.0,0,3,1.27,0,0,0,Javier Rueda,Celta Vigo,1008259,2821,Spain La Liga
1,4,0,51,59.3,28,52.83,3,50.0,45,1,82.4,79,56.83,1645,3,22,6,20,0,0,0,18,4,0,0,0,0,60,2,618,7,2,28.57,34,34.0,12,83,5,0,3,1,2,33.33,0,0,0.45,1,0,0,Flavien Boyomo,Osasuna,1067582,2820,Spain La Liga
0,2,0,53,60.92,8,100.0,7,46.67,28,0,87.23,61,64.21,1041,18,11,8,22,0,0,0,13,4,0,0,0,0,133,3,533,18,10,34.48,41,58.57,11,12,9,0,2,0,1,0.0,1,0,0.17,1,3,0,Dani Parejo,Villarreal,39182,2819,Spain La Liga
0,2,0,36,50.7,10,66.67,4,33.33,13,1,88.63,46,53.49,945,19,15,6,19,0,0,0,10,2,0,0,0,0,200,2,600,9,2,8.7,47,68.12,9,8,8,0,11,2,5,0.0,0,0,0.4,1,0,0,Moi Gómez,Osasuna,149370,2820,Spain La Liga
0,0,0,12,60.0,1,25.0,8,66.67,1,2,82.56,13,54.17,301,3,0,3,6,0,0,0,4,0,0,0,0,0,40,2,71,6,3,18.75,2,66.67,0,2,1,0,3,0,3,0.0,0,2,0.09,0,0,0,Raúl Moro,Osasuna,980383,2820,Spain La Liga
0,6,0,55,43.31,14,53.85,10,66.67,38,4,79.51,69,45.1,2096,8,27,7,25,0,0,0,23,5,0,0,0,0,225,7,807,27,18,18.37,69,50.36,16,35,34,3,17,3,9,0.0,1,0,1.68,0,0,0,Jon Moncayola,Osasuna,976141,2820,Spain La Liga
0,5,0,94,51.93,18,45.0,22,48.89,31,2,78.61,112,50.68,1489,42,20,36,20,0,0,0,14,2,0,0,0,0,204,3,474,30,6,33.33,23,69.7,8,11,8,0,22,3,11,0.0,0,1,1.24,0,1,0,Aimar Oroz,Osasuna,985329,2820,Spain La Liga
2,2,0,12,44.44,24,60.0,0,0.0,11,0,93.05,36,53.73,706,1,15,1,15,0,0,0,8,2,0,0,0,0,51,0,482,1,0,0.0,13,48.15,8,26,0,1,7,4,0,28.57,0,0,0.62,0,0,0,Ronald Araújo,Barcelona,925097,2817,Spain La Liga
2,2,0,67,55.83,9,37.5,16,44.44,27,1,85.91,76,52.78,1825,25,13,10,23,0,0,0,20,4,0,0,0,0,224,0,866,16,3,14.29,42,49.41,16,48,10,1,12,5,4,16.67,0,1,1.38,0,0,0,Sergio Carreira,Celta Vigo,1002764,2821,Spain La Liga
0,3,0,41,65.08,38,62.3,2,66.67,35,0,86.61,79,63.71,1590,5,10,3,19,0,0,0,22,2,0,0,0,0,85,1,770,5,1,25.0,57,46.72,11,94,8,0,4,1,0,0.0,0,1,0.3,0,1,0,Jon Pacheco,Deportivo Alavés,934383,2885,Spain La Liga
4,3,0,30,53.57,3,50.0,10,62.5,11,3,78.59,33,53.23,831,9,2,11,23,0,0,0,6,2,0,0,0,0,195,6,378,26,5,25.0,28,59.57,10,2,7,2,23,11,3,17.39,1,0,4.09,0,0,0,Iago Aspas,Celta Vigo,19356,2821,Spain La Liga
0,4,0,38,65.52,32,57.14,2,40.0,22,0,85.38,70,61.4,1411,14,12,2,18,0,0,0,14,5,0,0,0,0,47,0,549,2,0,0.0,28,40.0,24,86,4,2,7,0,3,0.0,1,2,0.75,0,0,0,Matias Moreno,Levante UD,1496360,2849,Spain La Liga
2,5,0,71,48.3,16,34.04,8,36.36,41,5,79.12,87,44.85,1553,22,25,16,25,0,0,0,15,4,0,0,0,0,168,7,470,29,37,36.27,31,53.45,12,19,23,0,20,5,7,10.0,1,1,1.39,0,0,0,Rubén García,Osasuna,260031,2820,Spain La Liga
0,3,1,98,57.65,18,47.37,22,62.86,50,1,88.29,116,55.77,1905,26,25,27,25,0,0,0,21,5,0,0,0,0,225,2,950,15,2,28.57,52,69.33,12,21,12,2,9,4,2,0.0,0,2,0.76,0,1,0,Iván Martín,Girona FC,973699,24264,Spain La Liga
0,0,0,17,56.67,4,40.0,1,50.0,10,0,92.91,21,52.5,505,6,5,1,10,0,0,0,5,0,0,0,0,0,67,2,275,4,1,20.0,10,83.33,3,17,7,1,2,0,1,0.0,1,0,0.16,0,1,0,Daniel Carvajal,Real Madrid,138572,2829,Spain La Liga
0,0,0,48,54.55,34,54.84,6,50.0,39,2,87.06,82,54.67,1939,3,12,8,24,0,0,0,15,5,0,0,0,0,200,4,1016,12,3,10.34,51,49.04,16,70,15,1,17,4,3,0.0,0,2,0.91,0,1,0,Dávid Hancko,Atlético Madrid,807771,2836,Spain La Liga
1,4,1,17,43.59,61,67.78,0,0.0,11,0,89.34,78,60.47,1327,6,20,1,17,0,0,0,17,1,0,0,0,0,52,0,746,3,0,0.0,36,48.0,17,71,2,1,10,2,3,10.0,0,1,1.02,0,0,0,Duje Ćaleta-Car,Real Sociedad,257091,2824,Spain La Liga
2,3,0,90,45.92,30,54.55,8,40.0,53,0,81.53,120,47.81,2111,29,31,23,25,0,0,0,23,8,0,0,0,0,256,1,812,21,6,11.76,41,53.95,38,21,41,0,29,7,16,6.9,0,0,1.3,0,3,0,Mikel Jauregizar,Athletic Club,1495844,2825,Spain La Liga
6,1,0,59,44.7,10,37.04,15,46.88,20,4,74.07,69,43.4,1510,24,15,19,26,0,0,0,15,3,0,0,0,0,156,5,337,22,15,26.32,17,48.57,3,5,24,2,36,14,15,16.67,1,8,2.98,0,1,0,Gonçalo Guedes,Real Sociedad,280979,2824,Spain La Liga
1,1,0,54,44.63,1,12.5,27,38.57,10,1,77.54,55,42.64,1135,17,7,5,19,0,0,0,10,2,0,0,0,0,126,4,259,18,15,22.06,13,56.52,2,5,12,0,26,12,6,3.85,0,6,2.01,0,1,0,Bryan Zaragoza,Celta Vigo,1084730,2821,Spain La Liga
4,3,0,106,49.77,26,44.83,29,53.7,23,1,74.94,132,48.71,1762,54,28,42,23,0,0,0,24,3,0,0,0,0,112,5,296,18,2,15.38,7,77.78,8,8,13,10,42,12,13,9.52,1,7,5.96,0,0,0,Iván Romero,Levante UD,1014042,2849,Spain La Liga
1,0,0,6,35.29,3,75.0,1,20.0,4,0,87.18,9,42.86,106,1,0,4,7,0,0,0,5,0,0,0,0,0,20,0,34,2,0,0.0,3,100.0,1,4,3,0,5,2,1,20.0,0,1,0.3,0,0,0,Adam Boayar,Elche,1518971,2846,Spain La Liga
0,0,0,10,55.56,17,65.38,0,0.0,9,0,93.07,27,61.36,845,1,7,0,10,0,0,0,7,1,0,0,0,0,69,1,672,2,0,0.0,24,45.28,3,31,1,1,7,0,1,0.0,0,1,0.36,0,0,1,Antonio Rüdiger,Real Madrid,142622,2829,Spain La Liga
1,3,0,68,53.13,6,66.67,30,60.0,17,4,83.31,74,54.01,1883,21,15,15,27,0,0,0,29,3,0,0,0,0,187,10,609,41,42,33.33,56,59.57,18,9,11,2,27,8,5,3.7,0,2,1.84,0,0,0,Sergi Darder,Mallorca,110783,2826,Spain La Liga
1,0,0,4,100.0,9,69.23,1,100.0,2,0,74.6,13,76.47,173,1,0,0,9,0,0,0,3,0,0,0,0,0,1,0,47,0,0,0.0,2,33.33,0,19,0,0,1,1,0,100.0,0,0,0.65,0,0,0,Miguel Rubio,Espanyol,934351,2814,Spain La Liga
0,3,0,35,43.75,16,55.17,4,26.67,30,2,88.1,51,46.79,1145,1,22,2,18,0,0,0,8,4,0,0,0,0,179,3,518,15,21,35.59,28,60.87,11,38,10,0,4,2,1,0.0,0,0,0.13,0,0,0,Matteo Ruggeri,Atlético Madrid,965011,2836,Spain La Liga
0,3,0,15,62.5,21,70.0,0,0.0,12,0,89.26,36,66.67,884,3,7,1,11,0,0,0,14,1,0,0,0,0,19,1,374,1,0,0.0,22,45.83,6,67,1,0,0,0,0,0.0,0,0,,0,0,0,Dani Calvo,Real Oviedo,560756,2851,Spain La Liga
1,2,0,32,38.55,9,64.29,12,52.17,12,2,76.39,41,42.27,1175,8,20,13,17,0,0,0,15,3,0,0,0,0,89,6,317,19,16,40.0,25,39.68,16,18,8,1,23,4,10,4.35,0,3,1.73,0,1,0,Pablo Martínez,Levante UD,927066,2849,Spain La Liga
1,3,0,32,59.26,39,61.9,0,0.0,19,0,90.64,71,60.68,1290,14,15,0,20,0,0,0,11,2,0,0,0,0,64,0,746,1,1,33.33,23,37.7,10,69,6,1,3,1,0,33.33,0,1,0.44,1,0,0,Robin Le Normand,Atlético Madrid,787751,2836,Spain La Liga
1,0,0,10,50.0,4,66.67,2,50.0,2,0,77.61,14,53.85,319,6,4,4,4,0,0,0,4,1,0,0,0,0,21,0,52,3,0,0.0,3,100.0,0,0,1,1,4,1,1,25.0,0,0,0.39,0,1,0,Neal Maupay,Sevilla,268903,2833,Spain La Liga
0,1,0,85,49.71,1,20.0,50,53.76,25,3,80.75,86,48.86,1516,10,9,12,25,0,0,0,23,3,0,0,0,0,89,2,302,17,23,25.56,36,70.59,6,7,22,1,29,6,9,0.0,1,3,1.43,1,0,0,Haissem Hassan,Real Oviedo,942836,2851,Spain La Liga
0,4,0,58,56.86,8,53.33,16,66.67,30,1,84.35,66,56.41,779,13,18,11,17,0,0,0,10,0,0,0,0,0,65,1,318,7,2,25.0,17,68.0,3,16,7,0,14,4,2,0.0,0,0,0.62,0,0,0,Beñat Turrientes,Real Sociedad,980410,2824,Spain La Liga
1,5,1,50,59.52,70,58.82,6,85.71,30,1,90.9,120,59.11,2238,14,22,4,26,0,0,0,33,3,0,0,0,0,86,2,1229,8,0,0.0,58,52.73,20,156,7,3,12,2,3,8.33,0,1,0.92,0,5,0,Vitor Reis,Girona FC,1485300,24264,Spain La Liga
0,3,0,28,66.67,27,44.26,2,33.33,22,0,88.89,55,53.4,1585,4,6,1,20,0,0,0,18,6,0,0,0,0,33,1,848,3,0,0.0,57,45.97,22,100,3,4,9,1,1,0.0,0,0,1.58,0,0,0,Fernando Calero,Espanyol,857205,2814,Spain La Liga
0,1,0,12,54.55,12,66.67,0,0.0,11,0,91.95,24,60.0,520,1,6,2,7,0,0,0,8,0,0,0,0,0,30,0,354,1,0,0.0,11,42.31,4,37,2,0,1,0,0,0.0,0,0,0.07,0,0,0,Carlos Domínguez,Celta Vigo,1069703,2821,Spain La Liga
