goals,yellowCards,redCards,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,successfulDribbles,successfulDribblesPercentage,tackles,assists,accuratePassesPercentage,totalDuelsWon,totalDuelsWonPercentage,minutesPlayed,wasFouled,fouls,dispossessed,appearances,saves,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,highClaims,successfulRunsOut,punches,runsOut,accurateFinalThirdPasses,bigChancesCreated,accuratePasses,keyPasses,accurateCrosses,accurateCrossesPercentage,accurateLongBalls,accurateLongBallsPercentage,interceptions,clearances,dribbledPast,bigChancesMissed,totalShots,shotsOnTarget,blockedShots,goalConversionPercentage,hitWoodwork,offsides,expectedGoals,errorLeadToGoal,errorLeadToShot,passToAssist,player,team,player id,team id,league
0.2,0.3,0.0,1.79,54.55,3.38,66.02,0.05,100.0,1.34,0.05,89.84,5.16,61.54,90,0.5,1.39,0.1,1.04,0.0,0.0,0.0,1.34,0.1,0.0,0.0,0.0,0.0,2.83,0.05,54.46,0.25,0.0,0.0,2.78,49.56,0.69,7.64,0.25,0.25,0.84,0.5,0.2,23.53,0.05,0.1,0.15,0.05,0.0,0.0,Leo Østigård,Genoa,879746,2713,Italy Serie A
0.07,0.2,0.0,2.38,61.02,3.77,69.51,0.13,50.0,1.32,0.07,91.98,6.15,65.96,90,0.93,1.13,0.2,1.06,0.0,0.0,0.0,0.73,0.07,0.0,0.0,0.0,0.0,5.56,0.0,77.43,0.2,0.0,0.0,1.92,42.03,1.19,3.57,0.13,0.0,0.53,0.07,0.2,12.5,0.0,0.13,0.05,0.0,0.07,0.0,Amir Rrahmani,Napoli,332155,2714,Italy Serie A
0.05,0.25,0.0,3.66,50.0,0.41,34.78,0.81,47.06,1.93,0.25,85.87,4.07,47.9,90,0.91,1.37,0.71,1.22,0.0,0.0,0.0,0.61,0.1,0.0,0.0,0.0,0.0,20.02,0.61,51.28,2.8,1.37,35.53,2.8,62.5,0.15,0.36,0.86,0.15,1.27,0.15,0.51,4.0,0.0,0.15,0.13,0.0,0.05,0.05,Nicolò Barella,Inter,363856,2697,Italy Serie A
0.18,0.18,0.0,3.33,47.5,2.02,56.1,0.44,29.41,2.45,0.0,88.15,5.35,50.41,90,0.44,1.84,0.35,1.23,0.0,0.0,0.0,0.44,0.18,0.0,0.0,0.0,0.0,11.48,0.0,50.83,0.7,0.0,0.0,1.84,45.65,2.02,3.86,0.96,0.26,1.05,0.44,0.53,16.67,0.09,0.18,0.17,0.0,0.0,0.0,Giorgio Scalvini,Atalanta,1012176,2686,Italy Serie A
0.0,0.07,0.0,0.07,100.0,0.54,83.33,0.0,0.0,0.0,0.0,65.63,0.61,85.0,90,0.29,0.0,0.0,1.0,3.39,2.11,1.25,1.18,0.18,1.39,0.32,0.32,0.36,1.0,0.0,18.89,0.04,0.0,0.0,5.57,36.45,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.07,0.0,0.0,Elia Caprile,Cagliari,947954,2719,Italy Serie A
0.05,0.24,0.05,3.29,58.97,0.95,41.67,0.1,33.33,2.81,0.05,87.0,4.24,53.94,90,0.43,1.24,0.1,1.1,0.0,0.0,0.0,0.62,0.19,0.0,0.0,0.0,0.0,16.17,0.05,55.23,0.81,0.14,30.0,3.29,53.49,0.67,2.38,0.81,0.05,0.62,0.19,0.14,7.69,0.0,0.0,0.04,0.0,0.0,0.05,Marten de Roon,Atalanta,100389,2686,Italy Serie A
0.15,0.07,0.0,3.27,57.89,0.89,50.0,0.52,63.64,1.78,0.0,85.16,4.16,56.0,90,1.04,0.97,0.52,1.49,0.0,0.0,0.0,0.74,0.15,0.0,0.0,0.0,0.0,16.57,0.07,55.0,1.11,0.82,31.43,8.1,70.32,0.67,1.86,0.67,0.07,0.82,0.15,0.3,18.18,0.0,0.0,0.03,0.0,0.0,0.0,Nikola Moro,Bologna,814882,2685,Italy Serie A
0.37,0.09,0.0,3.32,46.75,2.76,62.5,0.64,50.0,1.47,0.09,84.7,6.08,52.8,90,1.2,1.01,1.47,1.11,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,9.03,0.09,40.81,0.92,0.37,26.67,0.74,50.0,1.01,1.01,0.92,0.09,1.75,0.74,0.18,21.05,0.09,0.0,0.2,0.0,0.09,0.0,Frank Anguissa,Napoli,787941,2714,Italy Serie A
0.0,0.18,0.0,1.74,63.33,3.39,68.52,0.09,100.0,0.73,0.0,94.53,5.13,66.67,90,0.92,1.01,0.0,1.19,0.0,0.0,0.0,0.73,0.27,0.0,0.0,0.0,0.0,3.76,0.0,55.45,0.18,0.09,100.0,1.56,47.22,1.37,6.23,0.09,0.09,0.27,0.09,0.0,0.0,0.09,0.18,0.03,0.0,0.0,0.0,Francesco Acerbi,Inter,126816,2697,Italy Serie A
0.5,0.0,0.0,4.38,44.0,0.5,45.45,0.7,35.0,1.19,0.3,88.3,4.88,44.14,90,2.49,1.0,1.49,1.89,0.0,0.0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,12.35,0.6,41.32,3.09,1.79,39.13,0.8,72.73,0.5,0.2,1.79,0.0,1.29,0.5,0.3,38.46,0.0,0.0,0.09,0.0,0.0,0.0,Martin Baturina,Como,1090019,2704,Italy Serie A
0.09,0.13,0.0,2.18,59.3,1.66,50.65,0.04,50.0,1.62,0.0,92.41,3.84,55.21,90,0.51,0.9,0.17,1.07,0.0,0.0,0.0,0.64,0.09,0.0,0.0,0.0,0.0,9.51,0.04,61.76,0.21,0.09,66.67,2.82,64.71,1.28,3.41,0.38,0.04,0.77,0.17,0.17,11.11,0.0,0.04,0.07,0.0,0.09,0.0,Manuel Akanji,Inter,383560,2697,Italy Serie A
0.05,0.26,0.0,2.11,65.57,2.74,59.09,0.05,100.0,1.32,0.0,87.71,4.85,61.74,90,0.74,1.11,0.11,1.06,0.0,0.0,0.0,0.95,0.16,0.0,0.0,0.0,0.0,5.12,0.0,46.32,0.32,0.0,0.0,3.11,54.63,0.84,5.22,0.16,0.0,0.16,0.05,0.05,33.33,0.0,0.0,0.03,0.0,0.0,0.0,Alessandro Circati,Parma,1155423,2690,Italy Serie A
0.17,0.17,0.0,4.05,63.16,0.68,40.0,1.35,88.89,1.69,0.0,88.96,4.73,58.33,90,1.01,1.18,0.51,2.03,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,20.09,0.0,72.1,0.68,0.0,0.0,3.38,58.82,1.52,1.01,0.68,0.0,1.18,0.34,0.51,14.29,0.0,0.0,0.06,0.0,0.0,0.0,Billy Gilmour,Napoli,907668,2714,Italy Serie A
0.13,0.0,0.0,3.85,59.35,1.63,60.94,0.88,65.63,2.09,0.04,88.42,5.48,59.82,90,0.92,1.0,0.63,1.09,0.0,0.0,0.0,1.34,0.17,0.0,0.0,0.0,0.0,7.99,0.08,52.72,0.59,0.04,10.0,4.81,59.28,1.51,4.02,0.71,0.13,1.05,0.17,0.29,12.0,0.0,0.04,0.1,0.04,0.08,0.0,Oumar Solet,Udinese,892979,2695,Italy Serie A
0.0,0.0,0.0,0.0,0.0,0.17,100.0,0.0,0.0,0.0,0.0,78.64,0.17,100.0,90,0.17,0.0,0.0,1.0,3.33,2.5,0.67,1.33,0.33,0.5,0.33,0.33,0.33,1.83,0.0,28.83,0.0,0.0,0.0,4.33,35.62,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Justin Bijlow,Genoa,556696,2713,Italy Serie A
0.0,0.0,0.0,0.26,100.0,0.22,75.0,0.0,0.0,0.11,0.0,71.13,0.48,86.67,90,0.22,0.0,0.0,1.0,2.89,1.52,1.3,0.48,0.22,0.59,0.41,0.07,0.44,0.37,0.0,21.26,0.0,0.0,0.0,5.7,39.9,0.04,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.04,0.0,0.0,Mile Svilar,Roma,793986,2702,Italy Serie A
