goals,yellowCards,redCards,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,successfulDribbles,successfulDribblesPercentage,tackles,assists,accuratePassesPercentage,totalDuelsWon,totalDuelsWonPercentage,minutesPlayed,wasFouled,fouls,dispossessed,appearances,saves,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,highClaims,successfulRunsOut,punches,runsOut,accurateFinalThirdPasses,bigChancesCreated,accuratePasses,keyPasses,accurateCrosses,accurateCrossesPercentage,accurateLongBalls,accurateLongBallsPercentage,interceptions,clearances,dribbledPast,bigChancesMissed,totalShots,shotsOnTarget,blockedShots,goalConversionPercentage,hitWoodwork,offsides,expectedGoals,errorLeadToGoal,errorLeadToShot,passToAssist,player,team,player id,team id,league
0.57,0.06,0.0,1.47,41.94,0.23,26.67,0.74,54.17,0.23,0.28,84.79,1.7,38.96,90,0.51,0.17,1.02,1.42,0.0,0.0,0.0,1.19,0.06,0.0,0.0,0.0,0.0,12.53,0.34,33.52,1.64,1.08,30.16,0.96,62.96,0.4,0.45,0.28,0.28,2.72,1.36,0.62,20.83,0.0,0.17,0.45,0.0,0.0,0.0,Andrej Kramarić,TSG Hoffenheim,67647,2569,Germany Bundesliga
0.43,0.0,0.0,5.18,63.16,0.29,40.0,1.58,73.33,1.01,0.43,82.01,5.46,61.29,90,2.59,0.58,1.58,1.73,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,8.19,0.86,22.28,1.15,0.14,50.0,0.58,33.33,0.43,1.29,0.29,0.14,2.59,1.29,0.86,16.67,0.0,0.0,0.28,0.0,0.0,0.0,Assan Ouédraogo,RB Leipzig,1418623,36360,Germany Bundesliga
1.02,0.11,0.0,2.16,46.34,0.91,22.86,0.57,55.56,0.45,0.0,72.18,3.07,35.53,90,1.14,1.02,1.14,1.36,0.0,0.0,0.0,0.57,0.34,0.0,0.0,0.0,0.0,4.89,0.0,10.91,0.68,0.0,0.0,0.68,75.0,0.11,0.45,0.0,0.68,3.07,1.59,0.57,33.33,0.34,0.11,0.87,0.0,0.0,0.0,Jonathan Burkardt,Eintracht Frankfurt,939830,2674,Germany Bundesliga
0.22,0.17,0.0,4.6,66.13,1.4,59.52,0.56,58.82,3.09,0.17,85.57,6.0,64.46,90,0.95,0.45,0.62,1.29,0.0,0.0,0.0,1.23,0.11,0.0,0.0,0.0,0.0,11.73,0.45,46.23,1.57,1.18,27.27,2.02,47.37,1.74,2.81,0.9,0.0,1.23,0.62,0.17,18.18,0.0,0.11,0.18,0.0,0.0,0.06,Maximilian Mittelstädt,VfB Stuttgart,788949,2677,Germany Bundesliga
0.0,0.29,0.0,3.74,59.09,0.86,60.0,1.44,71.43,1.44,0.0,79.39,4.6,59.26,90,0.86,1.44,0.29,1.15,0.0,0.0,0.0,0.58,0.29,0.0,0.0,0.0,0.0,19.27,0.0,37.67,1.73,1.15,19.05,2.59,50.0,0.86,2.3,0.29,0.0,1.44,0.0,0.58,0.0,0.0,0.29,0.09,0.0,0.0,0.0,Anthony Caci,1. FSV Mainz 05,846471,2556,Germany Bundesliga
0.12,0.0,0.0,7.39,59.43,0.18,20.0,3.34,54.81,1.11,0.12,80.74,7.56,56.83,90,2.93,0.53,1.41,1.29,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,10.14,0.35,21.64,1.58,0.53,17.65,0.88,53.57,0.35,0.35,0.35,0.18,2.93,0.76,1.0,4.0,0.23,0.06,0.23,0.0,0.06,0.0,Antonio Nusa,RB Leipzig,1121923,36360,Germany Bundesliga
0.23,0.0,0.0,3.95,47.22,0.7,33.33,2.09,81.82,0.7,0.23,81.43,4.65,44.44,90,1.16,1.63,2.79,1.16,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,14.19,0.7,26.51,1.63,0.93,28.57,0.93,66.67,0.0,0.23,0.0,0.23,2.09,0.7,1.16,11.11,0.0,0.0,0.32,0.0,0.0,0.0,Brajan Gruda,RB Leipzig,1198075,36360,Germany Bundesliga
0.21,0.04,0.0,3.11,51.03,0.38,30.0,0.63,45.45,1.64,0.08,80.46,3.49,47.43,90,0.84,0.38,1.14,1.01,0.0,0.0,0.0,1.56,0.13,0.0,0.0,0.0,0.0,9.04,0.34,23.55,1.47,0.84,27.03,0.71,33.33,0.59,1.3,0.71,0.08,1.72,0.63,0.55,12.2,0.08,0.17,0.16,0.0,0.04,0.0,Jakub Kamiński,1. FC Köln,801263,2671,Germany Bundesliga
0.0,0.0,0.0,0.0,0.0,0.36,100.0,0.0,0.0,0.0,0.0,74.87,0.36,100.0,90,0.0,0.0,0.0,1.08,3.48,2.52,0.96,0.84,0.0,0.6,0.72,0.72,0.84,0.36,0.0,17.88,0.24,0.0,0.0,2.4,28.57,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.12,0.0,0.0,Janis Blaswich,Bayer 04 Leverkusen,96832,2681,Germany Bundesliga
0.0,0.28,0.0,3.0,74.42,3.19,69.39,0.0,0.0,2.16,0.0,85.63,6.19,71.74,90,0.84,0.66,0.0,1.13,0.0,0.0,0.0,1.59,0.19,0.0,0.0,0.0,0.0,6.75,0.0,57.56,0.19,0.19,50.0,4.5,44.04,1.78,7.22,0.47,0.0,0.84,0.28,0.19,0.0,0.0,0.0,0.04,0.09,0.09,0.0,Amos Pieper,SV Werder Bremen,851254,2534,Germany Bundesliga
0.16,0.08,0.0,6.22,60.0,0.32,25.0,2.15,52.94,1.99,0.24,87.5,6.54,56.16,90,2.07,0.88,0.96,1.51,0.0,0.0,0.0,0.96,0.08,0.0,0.0,0.0,0.0,15.23,0.56,42.41,1.2,0.72,21.43,0.88,50.0,1.12,0.48,0.4,0.08,2.23,0.56,0.8,7.14,0.16,0.16,0.15,0.0,0.08,0.0,Ibrahim Maza,Bayer 04 Leverkusen,1407524,2681,Germany Bundesliga
0.25,0.12,0.12,3.62,56.86,0.25,20.0,1.37,57.89,0.75,0.25,83.75,3.87,50.82,90,1.5,0.81,0.75,1.25,0.0,0.0,0.0,1.19,0.19,0.0,0.0,0.0,0.0,9.36,0.25,29.56,1.43,0.69,35.48,2.74,55.0,0.56,0.94,0.19,0.06,2.56,0.75,0.81,9.76,0.0,0.06,0.22,0.06,0.0,0.0,Fábio Vieira,Hamburger SV,904835,2676,Germany Bundesliga
0.33,0.08,0.0,2.54,53.45,0.08,12.5,1.39,62.96,0.9,0.33,82.53,2.62,48.48,90,0.25,0.33,0.82,1.97,0.0,0.0,0.0,1.39,0.08,0.0,0.0,0.0,0.0,17.54,0.66,40.66,2.13,1.31,34.04,1.23,48.39,0.08,0.49,0.41,0.16,1.89,1.07,0.41,17.39,0.0,0.16,0.18,0.0,0.0,0.08,Chris Führich,VfB Stuttgart,891510,2677,Germany Bundesliga
0.0,0.32,0.0,3.54,40.0,0.63,50.0,0.88,31.82,1.71,0.7,83.25,4.17,41.25,90,1.01,1.14,1.45,1.33,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,12.51,0.95,31.1,2.21,2.28,25.53,1.39,53.66,0.7,1.96,0.95,0.0,0.51,0.0,0.38,0.0,0.0,0.19,0.04,0.0,0.06,0.0,Julian Ryerson,Borussia Dortmund,800951,2673,Germany Bundesliga
0.36,0.2,0.0,3.72,48.67,0.46,37.5,1.22,47.06,0.76,0.31,75.36,4.18,47.13,90,1.73,0.71,1.58,1.22,0.0,0.0,0.0,1.27,0.1,0.0,0.0,0.0,0.0,8.92,0.25,21.51,1.73,1.33,29.89,0.76,38.46,0.61,1.02,0.36,0.0,1.94,0.82,0.66,18.42,0.0,0.41,0.19,0.0,0.0,0.05,Jamie Leweling,VfB Stuttgart,990201,2677,Germany Bundesliga
0.0,0.0,0.0,0.0,0.0,0.14,50.0,0.0,0.0,0.0,0.0,84.11,0.14,50.0,90,0.0,0.0,0.0,1.14,1.86,1.0,0.86,1.0,0.0,0.57,1.57,0.14,1.57,2.0,0.0,31.0,0.0,0.0,0.0,6.29,52.38,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.14,0.0,0.0,Jonas Urbig,FC Bayern München,1130647,2672,Germany Bundesliga
0.05,0.1,0.0,2.2,67.74,1.21,46.0,0.73,66.67,1.1,0.0,90.26,3.41,58.04,90,0.42,0.42,0.16,1.05,0.0,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,5.72,0.0,62.67,0.37,0.0,0.0,2.15,41.41,1.42,4.88,0.1,0.0,0.37,0.1,0.1,14.29,0.05,0.0,0.06,0.05,0.1,0.05,Castello Lukeba,RB Leipzig,976421,36360,Germany Bundesliga
0.47,0.0,0.0,2.3,48.33,1.19,53.57,1.03,52.0,0.87,0.16,79.18,3.48,50.0,90,0.4,0.32,0.87,1.5,0.0,0.0,0.0,0.95,0.16,0.0,0.0,0.0,0.0,15.04,0.32,32.22,1.9,0.24,17.65,0.95,50.0,0.24,0.71,0.32,0.24,2.06,1.19,0.32,23.08,0.0,0.4,0.38,0.0,0.16,0.16,Julian Brandt,Borussia Dortmund,226978,2673,Germany Bundesliga
0.19,0.25,0.12,5.86,57.93,1.54,55.56,1.54,55.56,1.17,0.12,85.96,7.4,57.42,90,3.15,1.05,1.36,1.17,0.0,0.0,0.0,1.67,0.19,0.0,0.0,0.0,0.0,9.38,0.19,33.99,0.8,0.49,30.77,1.23,55.56,1.23,1.36,0.8,0.06,2.16,0.43,0.68,8.57,0.0,0.06,0.13,0.0,0.19,0.0,Johan Manzambi,SC Freiburg,1518931,2538,Germany Bundesliga
0.13,0.25,0.0,4.33,55.65,1.88,61.22,0.82,61.9,2.82,0.0,79.76,6.21,57.23,90,0.69,1.32,0.63,1.19,0.0,0.0,0.0,1.51,0.19,0.0,0.0,0.0,0.0,11.86,0.06,46.76,0.5,0.25,12.9,2.89,46.94,1.13,3.45,1.0,0.0,0.88,0.31,0.19,14.29,0.0,0.19,0.04,0.0,0.06,0.0,Rasmus Kristensen,Eintracht Frankfurt,921789,2674,Germany Bundesliga
0.0,0.0,0.0,0.18,66.67,0.45,100.0,0.0,0.0,0.0,0.0,81.72,0.64,87.5,90,0.32,0.0,0.05,1.0,3.18,2.18,0.95,1.59,0.23,0.95,0.68,0.64,0.68,0.64,0.0,26.82,0.0,0.0,0.0,4.59,45.09,0.0,1.27,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.05,0.09,0.0,Mio Backhaus,SV Werder Bremen,1083390,2534,Germany Bundesliga
0.24,0.0,0.0,2.75,54.84,0.0,0.0,1.62,57.14,0.4,0.0,80.51,2.75,52.31,90,0.73,0.16,0.65,1.46,0.0,0.0,0.0,0.97,0.16,0.0,0.0,0.0,0.0,8.58,0.49,18.05,2.51,1.62,25.0,0.49,46.15,0.0,0.08,0.24,0.08,2.02,0.97,0.32,12.0,0.16,0.32,0.17,0.0,0.0,0.0,Jean-Luc Dompé,Hamburger SV,789192,2676,Germany Bundesliga
0.04,0.04,0.0,3.24,63.28,2.52,64.29,0.84,70.0,1.52,0.04,78.09,5.76,63.72,90,0.92,0.36,0.6,1.0,0.0,0.0,0.0,1.48,0.16,0.0,0.0,0.0,0.0,8.24,0.12,28.81,0.64,0.04,8.33,1.56,39.39,2.2,1.48,0.6,0.04,0.56,0.16,0.2,7.14,0.0,0.16,0.04,0.0,0.04,0.0,Kaishu Sano,1. FSV Mainz 05,1028307,2556,Germany Bundesliga
0.22,0.45,0.0,3.13,50.0,0.89,66.67,0.0,0.0,1.34,0.45,86.59,4.02,52.94,90,1.79,1.34,1.12,2.01,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,11.84,1.12,34.62,1.79,1.12,45.45,0.45,28.57,0.45,1.79,0.45,0.22,0.67,0.22,0.0,33.33,0.0,0.22,0.1,0.0,0.0,0.0,Lucas Vázquez,Bayer 04 Leverkusen,255239,2681,Germany Bundesliga
0.49,0.0,0.0,1.76,47.17,0.35,62.5,0.64,75.0,0.49,0.07,83.0,2.12,49.18,90,0.64,0.56,0.64,1.76,0.0,0.0,0.0,1.27,0.35,0.0,0.0,0.0,0.0,9.74,0.56,34.8,2.26,1.55,23.66,3.39,60.0,0.78,1.06,0.64,0.07,1.55,0.64,0.42,31.82,0.07,0.14,0.37,0.07,0.07,0.07,Vincenzo Grifo,SC Freiburg,171961,2538,Germany Bundesliga
0.09,0.28,0.0,3.33,73.47,0.65,41.18,0.46,71.43,2.31,0.28,75.27,3.97,65.15,90,0.55,0.37,0.18,1.29,0.0,0.0,0.0,1.57,0.18,0.0,0.0,0.0,0.0,9.06,0.09,32.34,0.92,0.65,17.95,2.59,41.79,1.02,2.03,0.46,0.0,1.29,0.28,0.83,7.14,0.0,0.37,0.05,0.0,0.0,0.0,Manolis Saliakas,FC St. Pauli,280551,2526,Germany Bundesliga
0.05,0.32,0.0,2.41,62.65,1.67,67.92,0.19,57.14,1.62,0.0,88.87,4.08,64.71,90,0.65,0.6,0.14,1.02,0.0,0.0,0.0,1.53,0.19,0.0,0.0,0.0,0.0,8.03,0.0,52.61,0.23,0.05,7.14,4.18,56.6,1.21,5.47,0.56,0.0,0.37,0.09,0.0,12.5,0.0,0.05,0.03,0.05,0.09,0.0,Marco Friedl,SV Werder Bremen,825771,2534,Germany Bundesliga
0.0,0.21,0.05,2.78,63.53,3.14,62.89,0.36,87.5,1.6,0.05,85.88,5.93,63.19,90,0.88,1.19,0.15,1.03,0.0,0.0,0.0,1.44,0.0,0.0,0.0,0.0,0.0,5.62,0.05,47.01,0.57,0.21,66.67,3.71,52.55,0.98,5.93,0.41,0.05,0.62,0.15,0.15,0.0,0.05,0.05,0.07,0.0,0.05,0.0,Keven Schlotterbeck,FC Augsburg,891651,2600,Germany Bundesliga
0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,75.56,1.0,50.0,90,0.0,0.0,0.0,1.0,4.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,34.0,0.0,0.0,0.0,10.0,47.62,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Frank Feller,1. FC Heidenheim,1083359,5885,Germany Bundesliga
0.14,0.41,0.0,3.44,60.24,0.55,40.0,0.96,46.67,1.51,0.21,72.0,3.99,56.31,90,0.96,0.83,0.34,1.31,0.0,0.0,0.0,1.65,0.07,0.0,0.0,0.0,0.0,8.75,0.34,23.55,1.65,1.38,31.75,1.38,43.48,0.96,2.96,0.07,0.07,0.62,0.34,0.07,22.22,0.0,0.28,0.08,0.0,0.07,0.0,Dimitrios Giannoulis,FC Augsburg,354878,2600,Germany Bundesliga
0.38,0.19,0.0,1.79,50.0,6.14,61.9,0.19,66.67,1.04,0.0,84.7,7.93,58.74,90,0.57,1.42,0.09,1.51,0.0,0.0,0.0,1.32,0.09,0.0,0.0,0.0,0.0,4.16,0.0,49.67,0.38,0.0,0.0,1.98,35.0,1.51,7.65,0.38,0.38,1.89,0.85,0.19,20.0,0.28,0.0,0.27,0.09,0.0,0.0,Ozan Kabak,TSG Hoffenheim,857740,2569,Germany Bundesliga
0.16,0.37,0.0,2.64,63.29,1.69,64.0,0.69,65.0,1.11,0.0,90.06,4.33,63.57,90,0.9,0.74,0.48,1.11,0.0,0.0,0.0,1.0,0.21,0.0,0.0,0.0,0.0,12.09,0.05,60.76,0.53,0.21,22.22,1.9,42.35,1.0,3.91,0.05,0.11,0.42,0.32,0.0,37.5,0.0,0.05,0.06,0.0,0.05,0.0,Jarell Quansah,Bayer 04 Leverkusen,1003339,2681,Germany Bundesliga
0.31,0.15,0.0,3.9,54.84,1.3,56.67,0.46,50.0,1.83,0.0,87.23,5.2,55.28,90,1.6,0.92,0.92,1.45,0.0,0.0,0.0,1.45,0.15,0.0,0.0,0.0,0.0,7.64,0.0,33.39,1.53,0.38,50.0,1.6,67.74,0.76,0.99,0.92,0.0,1.07,0.61,0.15,28.57,0.08,0.0,0.09,0.08,0.0,0.0,Albert Sambi Lokonga,Hamburger SV,901892,2676,Germany Bundesliga
0.21,0.36,0.0,3.0,49.41,0.93,50.0,0.86,54.55,1.57,0.21,80.19,3.93,49.55,90,0.57,1.0,1.07,1.29,0.0,0.0,0.0,1.36,0.07,0.0,0.0,0.0,0.0,18.94,0.36,42.53,2.64,1.0,26.92,2.79,63.93,0.57,0.43,0.29,0.07,2.14,0.71,0.86,10.0,0.0,0.07,0.13,0.0,0.0,0.0,Bilal El Khannouss,VfB Stuttgart,1126569,2677,Germany Bundesliga
0.05,0.05,0.0,3.44,59.43,2.24,68.33,0.11,25.0,2.89,0.0,86.81,5.68,62.65,90,0.44,0.93,0.44,1.15,0.0,0.0,0.0,1.53,0.05,0.0,0.0,0.0,0.0,6.88,0.0,43.85,0.38,0.44,36.36,2.46,54.88,1.75,3.77,0.66,0.05,1.09,0.33,0.16,5.0,0.0,0.0,0.05,0.0,0.05,0.0,Philipp Sander,Borussia M'gladbach,939880,2527,Germany Bundesliga
0.0,0.62,0.0,1.86,42.86,1.24,66.67,0.21,50.0,1.45,0.21,94.5,3.1,50.0,90,0.21,1.45,0.21,1.66,0.0,0.0,0.0,0.83,0.21,0.0,0.0,0.0,0.0,11.59,0.21,63.93,0.41,0.21,16.67,3.31,84.21,1.03,2.28,0.62,0.0,0.41,0.21,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,Niklas Süle,Borussia Dortmund,168937,2673,Germany Bundesliga
0.63,0.08,0.0,5.01,41.03,0.94,48.0,2.66,41.46,1.25,0.23,71.95,5.95,41.99,90,1.1,0.63,2.19,1.88,0.0,0.0,0.0,1.25,0.23,0.0,0.0,0.0,0.0,6.65,0.31,13.85,0.86,0.39,17.24,0.23,42.86,0.23,0.16,0.63,0.94,3.68,1.57,0.55,17.02,0.08,0.94,0.51,0.0,0.0,0.0,Said El Mala,1. FC Köln,1800475,2671,Germany Bundesliga
0.1,0.0,0.0,3.72,55.15,1.19,60.0,1.34,56.25,1.54,0.15,86.14,4.91,56.25,90,0.84,1.09,0.4,1.19,0.0,0.0,0.0,1.09,0.1,0.0,0.0,0.0,0.0,11.01,0.15,37.01,0.94,0.05,20.0,1.64,60.0,1.14,0.99,0.5,0.05,1.29,0.3,0.6,7.69,0.0,0.05,0.09,0.0,0.1,0.0,Felix Nmecha,Borussia Dortmund,907463,2673,Germany Bundesliga
0.05,0.4,0.0,3.28,55.0,2.43,54.44,0.1,66.67,2.19,0.05,81.51,5.71,54.76,90,1.04,1.69,0.3,1.09,0.0,0.0,0.0,1.19,0.05,0.0,0.0,0.0,0.0,5.61,0.15,45.99,0.3,0.15,23.08,4.07,40.2,1.24,6.61,0.84,0.05,0.65,0.15,0.25,7.69,0.0,0.0,0.08,0.0,0.1,0.0,Albian Hajdari,TSG Hoffenheim,1000269,2569,Germany Bundesliga
0.0,0.48,0.0,2.89,66.67,0.0,0.0,0.0,0.0,1.44,0.0,80.28,2.89,60.0,90,1.44,0.0,0.48,2.41,0.0,0.0,0.0,1.93,0.48,0.0,0.0,0.0,0.0,6.74,0.96,27.43,4.33,5.29,36.67,1.93,40.0,0.48,0.96,0.96,0.0,1.44,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,Josip Juranović,1. FC Union Berlin,791642,2547,Germany Bundesliga
0.0,0.16,0.0,2.14,44.07,0.99,53.33,0.29,43.75,1.48,0.04,88.62,3.12,46.63,90,0.37,0.82,0.58,1.03,0.0,0.0,0.0,1.23,0.04,0.0,0.0,0.0,0.0,10.36,0.04,54.74,0.66,0.04,9.09,3.0,63.48,1.03,1.68,0.99,0.0,0.49,0.08,0.16,0.0,0.0,0.04,0.02,0.0,0.0,0.0,Leon Avdullahu,TSG Hoffenheim,1493305,2569,Germany Bundesliga
0.0,0.16,0.0,1.29,66.67,1.62,52.63,0.32,100.0,0.81,0.16,91.22,2.91,58.06,90,0.32,0.32,0.0,1.29,0.0,0.0,0.0,0.97,0.16,0.0,0.0,0.0,0.0,8.09,0.16,72.36,0.81,0.0,0.0,1.94,41.38,0.97,4.21,0.32,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.32,0.0,Luca Jaquez,VfB Stuttgart,1127823,2677,Germany Bundesliga
0.0,0.22,0.0,4.82,59.57,0.56,37.14,0.77,64.29,2.24,0.17,74.97,5.38,56.05,90,1.85,1.38,0.39,1.03,0.0,0.0,0.0,1.38,0.09,0.0,0.0,0.0,0.0,8.61,0.22,31.72,1.59,1.42,25.78,3.01,42.94,1.12,2.24,1.12,0.09,0.86,0.26,0.17,0.0,0.04,0.04,0.05,0.0,0.09,0.0,Miro Muheim,Hamburger SV,798303,2676,Germany Bundesliga
0.0,0.04,0.0,0.08,40.0,0.42,83.33,0.0,0.0,0.04,0.0,65.53,0.5,70.59,90,0.08,0.08,0.0,1.0,3.38,2.29,1.04,2.04,0.25,1.04,0.33,0.63,0.38,2.92,0.0,32.0,0.0,0.0,0.0,11.79,41.37,0.0,1.58,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.17,0.08,0.0,Diant Ramaj,1. FC Heidenheim,981562,5885,Germany Bundesliga
0.45,0.27,0.0,3.31,44.79,1.91,46.15,0.41,47.37,1.72,0.27,74.17,5.22,45.28,90,1.18,1.95,1.13,1.09,0.0,0.0,0.0,1.13,0.0,0.0,0.0,0.0,0.0,7.22,0.18,25.42,1.36,0.05,33.33,1.23,39.71,0.54,1.59,0.91,0.59,2.59,1.09,0.32,17.54,0.09,0.14,0.47,0.05,0.09,0.0,Christoph Baumgartner,RB Leipzig,825956,36360,Germany Bundesliga
0.0,0.0,0.0,3.36,64.1,2.83,51.22,0.13,100.0,1.88,0.0,87.19,6.19,57.5,90,1.35,1.08,0.4,1.08,0.0,0.0,0.0,0.94,0.27,0.0,0.0,0.0,0.0,3.23,0.0,43.05,0.0,0.0,0.0,2.56,54.29,1.48,8.21,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Timo Hübers,1. FC Köln,387220,2671,Germany Bundesliga
0.0,0.2,0.1,2.01,64.52,1.91,67.86,0.3,60.0,1.21,0.0,91.73,3.92,66.1,90,0.5,0.6,0.1,1.21,0.0,0.0,0.0,1.31,0.2,0.0,0.0,0.0,0.0,9.34,0.0,69.11,0.3,0.5,41.67,2.81,43.08,1.1,3.82,0.3,0.1,0.5,0.1,0.0,0.0,0.0,0.1,0.07,0.0,0.1,0.0,Philipp Lienhart,SC Freiburg,576266,2538,Germany Bundesliga
0.5,0.08,0.0,2.84,45.33,0.0,0.0,1.25,48.39,1.34,0.5,88.93,2.84,40.0,90,0.25,0.67,1.09,1.59,0.0,0.0,0.0,0.92,0.17,0.0,0.0,0.0,0.0,17.06,0.67,42.32,1.76,0.25,16.67,1.0,66.67,0.33,0.25,0.5,0.5,3.35,1.25,0.92,15.0,0.08,0.5,0.47,0.0,0.17,0.08,Serge Gnabry,FC Bayern München,187433,2672,Germany Bundesliga
0.26,0.09,0.0,6.09,60.0,0.44,23.81,2.3,61.9,2.3,0.26,79.94,6.54,54.41,90,1.5,1.06,0.88,1.85,0.0,0.0,0.0,1.59,0.62,0.0,0.0,0.0,0.0,7.77,0.35,22.52,1.94,0.53,22.22,0.44,33.33,0.79,1.06,0.79,0.0,1.68,0.62,0.71,15.79,0.0,0.18,0.15,0.0,0.0,0.0,Jean-Mattéo Bahoya,Eintracht Frankfurt,1146148,2674,Germany Bundesliga
0.13,0.04,0.0,1.54,53.85,3.57,63.28,0.09,66.67,1.1,0.0,91.04,5.11,60.1,90,0.35,0.93,0.18,1.01,0.0,0.0,0.0,1.67,0.35,0.0,0.0,0.0,0.0,4.58,0.0,60.43,0.26,0.0,0.0,3.22,48.67,1.41,6.74,0.22,0.04,0.57,0.22,0.04,23.08,0.04,0.0,0.06,0.09,0.13,0.0,Robin Koch,Eintracht Frankfurt,581302,2674,Germany Bundesliga
0.0,0.26,0.0,5.19,63.49,0.65,50.0,0.39,42.86,3.63,0.06,86.76,5.84,61.64,90,1.17,1.17,0.65,1.3,0.0,0.0,0.0,1.43,0.06,0.0,0.0,0.0,0.0,8.56,0.13,36.96,0.65,0.06,12.5,1.82,54.9,1.49,2.59,0.71,0.0,0.52,0.06,0.26,0.0,0.0,0.0,0.02,0.0,0.06,0.0,Tom Krauß,1. FC Köln,930272,2671,Germany Bundesliga
0.05,0.43,0.0,3.24,54.55,1.84,61.82,0.16,42.86,2.11,0.05,89.85,5.08,56.97,90,0.97,1.57,0.22,1.14,0.0,0.0,0.0,1.41,0.05,0.0,0.0,0.0,0.0,7.3,0.05,41.14,0.38,0.05,33.33,2.76,67.11,0.76,4.65,0.76,0.05,0.49,0.27,0.16,11.11,0.0,0.16,0.06,0.0,0.05,0.0,Noahkai Banks,FC Augsburg,1597260,2600,Germany Bundesliga
0.0,0.04,0.0,0.24,100.0,0.52,100.0,0.0,0.0,0.12,0.0,70.29,0.76,100.0,90,0.16,0.0,0.0,1.0,2.76,2.08,0.64,1.6,0.12,0.56,0.6,0.6,0.64,2.04,0.04,30.28,0.12,0.0,0.0,8.24,39.46,0.0,1.56,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.01,0.16,0.04,0.0,Finn Dahmen,FC Augsburg,822564,2600,Germany Bundesliga
0.26,0.07,0.0,4.53,51.11,1.44,66.67,0.72,37.93,2.1,0.0,84.53,5.97,54.17,90,1.71,0.92,1.57,1.31,0.0,0.0,0.0,1.12,0.13,0.0,0.0,0.0,0.0,10.95,0.39,35.49,1.44,0.13,16.67,0.66,55.56,0.85,0.79,0.66,0.26,1.71,0.39,0.39,15.38,0.0,0.13,0.19,0.0,0.0,0.0,Malik Tillman,Bayer 04 Leverkusen,975798,2681,Germany Bundesliga
9.0,0.0,0.0,4.5,25.0,0.0,0.0,4.5,100.0,0.0,0.0,40.0,4.5,25.0,90,0.0,9.0,4.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,100.0,0.0,0.0,6.08,0.0,0.0,0.0,Marin Ljubičić,1. FC Union Berlin,1090010,2547,Germany Bundesliga
0.0,0.42,0.0,4.21,47.62,2.52,80.0,0.21,20.0,2.73,0.63,76.42,6.73,56.14,90,1.26,1.89,1.05,1.68,0.0,0.0,0.0,1.47,0.21,0.0,0.0,0.0,0.0,13.46,0.63,34.07,3.36,3.36,40.0,1.47,26.92,0.63,2.73,1.05,0.0,0.63,0.0,0.21,0.0,0.0,0.0,0.04,0.0,0.0,0.0,Alessio Castro-Montes,1. FC Köln,839898,2671,Germany Bundesliga
0.19,0.24,0.0,2.99,73.81,1.59,55.93,0.39,88.89,1.88,0.0,89.62,4.59,66.43,90,0.72,0.58,0.1,1.06,0.0,0.0,0.0,1.64,0.05,0.0,0.0,0.0,0.0,6.23,0.0,53.79,0.24,0.05,25.0,3.04,51.64,0.82,4.88,0.34,0.05,0.87,0.48,0.1,22.22,0.0,0.0,0.24,0.05,0.1,0.0,Kevin Diks,Borussia M'gladbach,583806,2527,Germany Bundesliga
0.0,0.23,0.11,0.11,33.33,0.8,77.78,0.11,100.0,0.0,0.0,51.78,0.91,66.67,90,0.11,0.23,0.0,1.03,2.86,1.6,1.26,1.03,0.23,1.03,0.69,1.14,0.8,4.0,0.0,20.01,0.0,0.0,0.0,9.15,32.92,0.0,1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Robin Zentner,1. FSV Mainz 05,174345,2556,Germany Bundesliga
